Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,WA,2019,"12        ",Male,17,Right-Handed,188,33.5,185.4,1,Car,20,.246,39,Baseball/Softball,200,400,400,400,200,600,335,"Same length",9.5,10.5,"Ring finger",March,Fall,Yes,No,Meat,Water,Other,7-8,6-8,5,"Yes - broadband connection","Text messaging",30,80,8,,,,,,,,,,,,,,,,,,
USA,WA,2020,"12        ",Male,16,Right-Handed,27.94,30.48,55.88,1,Bus,20,0.566,45,Basketball,80,10,80,50,20,100,30.48,"Same length",165.1,101.6,"Index finger",August,Winter,Yes,No,Pizza/Pasta,"Sports drink","Computers and technology",6,5,4,"Yes - broadband connection","Cell phone",alot,alot,1,42,20,10,5,50,0,40,100,0,0,10,Some,"Some college","Rap/Hip hop","Freeze time",Happy,Friend,"International aid"
USA,WA,2019,"11        ",Male,16,Right-Handed,180,20,170.1,2,Bus,30,0.274,40,None,1000,872,250,1000,0,400,20,"Same length",80,90,"Index finger",March,Winter,Yes,No,Pizza/Pasta,Water,"Computers and technology",8,10,7,"Yes - dial-up connection",Telephone,27,45,0,1,3,2,0.5,4,,,,,,,,,,,,,
USA,WA,2019,"11        ",Female,16,Right-Handed,165.1,23,172,2,Car,20,0.988,54,Gymnastics,,,,,,,20,"Right foot",114,,,August,,Yes,No,Desserts,Water,Other,7,10,5,"Yes - other","Internet chat or instant messaging",250,200,5,2,9,10,30,0,20,20,0,6,0,0,"A lot","Graduate degree",Country,Invisibility,Happy,Relative,"Wildlife, animals"
USA,WA,2022,"12        ",Female,17,Right-Handed,165,16.5,165,1,Car,20,.326,48,Soccer,1000,1000,1000,1000,200,500,16.5,"Same length",100,100,"Index finger",November,Fall,No,No,Vegetables,Water,Science,8,11,4,"Yes - broadband connection","In person",60,70,6,1,6,7,13.5,0,6,2,20,0,0,1,"A lot","Graduate degree","Rock and roll",Telepathy,Healthy,Relative,Environment
USA,WA,2022,"12        ",Male,16,Right-Handed,180,28,170,2,Car,5,0.576,38,Basketball,610,235,500,674,500,882,28,"Same length",75,85,"Ring finger",May,Spring,No,No,Meat,"Soft drink (caffeinated)","Physical education",6,9,5,"Yes - broadband connection","In person",700,850,10,30,0,10,25,15,0,30,60,0,0,0,Some,"Some college","Rap/Hip hop",Telepathy,Rich,Relative,Health
USA,WA,2022,"12        ",Female,17,Right-Handed,157,30,150,1,Walk,5,0.623,42,None,8,6,9,8,10,10,30,"Same length",6,8,"Ring finger",April,Summer,Yes,No,Desserts,Milk,Music,5,12,4,"Yes - broadband connection","In person",14,4,0,0,4,3,0,2,1,3,8,2,0,2,"A lot","Undergraduate degree",Other,Telepathy,Happy,Friend,Health
USA,WA,2019,"11        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2023,"11        ",Male,17,Right-Handed,"5,8",29,,1,Car,5,.322,49,Walking/Hiking,449,561,150,155,150,706,22,"Right foot",,,"Same length",June,Summer,No,No,"Rice/Noodle dishes",Water,Other,8,12,2,"Yes - broadband connection","Internet chat or instant messaging",500,2000,30,35,10,30,5,30,10,50,10,20,0,10,"A lot","Graduate degree",,Telepathy,Happy,"Musician or singer","Arts, culture, sports"
USA,WA,2022,"12        ",Male,18,Right-Handed,190,29,198,1,Car,6,.352,40,Other,500,500,200,100,0,100,29,"Same length",10.5,11.5,"Ring finger",August,Winter,Yes,No,Soups,"Soft drink (caffeinated)",Other,9,11,5,"Yes - broadband connection","Internet chat or instant messaging",50,50,8,5,0,4,2,24,24,3,24,0,0,4,Some,"Some college",Other,Invisibility,Rich,Other,Other
USA,WA,2016,"12        ",Female,16,Ambidextrous,167.6,9.875,167,2,Car,32,.17,.23,Running/Jogging,800,800,900,900,1000,1000,9.875,"Same length",75,75,"Same length",April,Winter,No,No,"Rice/Noodle dishes",Tea,Other,4.5,6,3,"Yes - broadband connection","Text messaging",27,34,5,.5,7,0,3,0,0,2,5,.5,15,0,"A lot","Graduate degree",Other,Telepathy,Rich,Politician,"Education/Youth development"
USA,WA,2020,"11        ",Female,17,Right-Handed,165,24.1,,2,Car,15,0.51,.51,Soccer,1000,1000,1000,1000,500,500,24.1,"Same length",,,,May,Fall,No,No,"Rice/Noodle dishes",Water,Art,9,8,6,"Yes - broadband connection","Internet chat or instant messaging",10,20,0,2,35,7,0,0,4,7,20,21,0,14,"A lot","High school",Other,Telepathy,Happy,Actor,Environment
USA,WA,2023,"11        ",Female,16,Right-Handed,170,23,117,1,Car,4,.38,47,Other,1000,786,545,535,332,770,23,"Same length",81,81,"Same length",March,Summer,No,No,Pizza/Pasta,"Soft drink (non-caffeinated)",History,6,8,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",300,300,24,3,5,10,5,7,260,100,260,4,17,3,"A lot","Graduate degree",Pop,Invisibility,Happy,Relative,"Wildlife, animals"
USA,WA,2019,"11        ",Female,16,Right-Handed,,,,3,Car,15,0.36,46,"Martial Arts",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2024,"11        ",Male,18,Right-Handed,179,27,200,1,Car,15,0.456,0.41,Swimming,100,500,300,300,800,1000,72,"Same length",3.5,3.2,"Index finger",December,Winter,Yes,No,Meat,Tea,History,6,9,3,"Yes - broadband connection","In person",1,1,6,1,1,3,0,9,5,0,,,,,None,"High school","Heavy metal","Freeze time",Rich,Politician,Health
USA,WA,2023,"11        ",Female,17,Left-Handed,167,22.86,173,1,Car,"25 ",0.397,39,"Hockey (Ice)",631,749,508,481,251,781,21.59,"Right foot",900,920,"Ring finger",November,Spring,Yes,No,Pizza/Pasta,"Energy drink",Art,7,9,3,"Yes - other","Internet chat or instant messaging",35,40,3,3,2,4,1,6,8,12,18,9,4,3,"A lot","Some college","Punk rock",Telepathy,Rich,Other,"International aid"
USA,WA,2019,"11        ",Male,17,Left-Handed,177.8,25.4,,1,Car,8,0.487,47,"Football (American)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2019,"12        ",Female,17,Right-Handed,157.5,15.24,157.5,1,Car,13,2.3,82,Soccer,700,800,1000,500,900,900,15.24,"Same length",2.75,3,"Ring finger",April,Spring,No,No,Poultry,"Soft drink (caffeinated)",History,6,"10 ",6,"Yes - other","In person",25,35,6,.5,.5,5,0,0,5,10,20,25,20,2,"A lot","Undergraduate degree","Rap/Hip hop",Fly,Rich,Relative,"Wildlife, animals"
USA,WA,2022,"12        ",Male,16,Right-Handed,172,26.2,127cm,2,Car,"12 mi",0.589,42,Basketball,6,5,4,3,2,1,,,,,,,Summer,No,No,Desserts,Water,Science,7,9,3,"Yes - broadband connection","Cell phone",50,50,,,,,,,,,,,,,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Sports person","Arts, culture, sports"
USA,WA,2024,"11        ",Female,16,Left-Handed,156,23.5,164,2,Bus,50,0.861,61,None,449,364,743,465,674,567,23.5,"Same length",65,69,"Ring finger",November,Winter,No,No,Breads/Sandwiches,Water,History,9,7,4,"Yes - dial-up connection","In person",0,1,0,0,3,1,0,4,3,0,4,1,0,0,Some,"High school",Jazz,Fly,Happy,Actor,Health
USA,WA,2017,"12        ",Female,17,Right-Handed,176,26,173,1,Car,10,.491,42,Dancing,900,800,900,800,1000,1000,25,"Right foot",80,72,"Index finger",February,Fall,Yes,Yes,"Rice/Noodle dishes",Tea,Art,6,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",9,15,15,2,15,2,0,0,20,40,20,6,12,2,"A lot","Graduate degree",Other,"Freeze time",Happy,Other,Environment
USA,WA,2023,"11        ",Male,15,Right-Handed,177,27,70,1,Walk,7,0.361,47,Other,1000,1000,1000,1000,1000,1000,23,"Same length",70,70,"Same length",August,Summer,Yes,No,Other,Water,History,7,0.7,4,"Yes - other","In person",0,0,0,0,0,0,0,99999,0,0,0,0,0,0,,"High school","Heavy metal",Telepathy,Happy,,Other
USA,WA,2023,"11        ",Female,16,Right-Handed,149.7,12.7,127,1,Bus,30,1.018,63,Dancing,658,599,813,658,262,930,12.9,"Left foot",65,60,"Index finger",June,Spring,Yes,No,"No favorite",Water,Other,6,9,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",75,83,24,5,"6 ",5,3,0,67,50,60,40,0,40,Some,"Graduate degree",Other,Telepathy,Rich,Relative,"Education/Youth development"
USA,WA,2022,"11        ",Male,18,Right-Handed,69,11,170,1,Car,5,0.2,10,Golf,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2021,"11        ",Male,16,Right-Handed,183,25,176,1,Bus,15," 0.30",43,Soccer,900,600,50,300,100,400,25,"Same length",700,750,"Ring finger",October,Fall,No,No,"Rice/Noodle dishes",,"Mathematics and statistics",7,7,3,"Yes - broadband connection",Other,5,7,,0,,,,,,,,,,,,,,,,,Health
USA,WA,2018,"4         ",Male,10,Right-Handed,148,20,141,2,Bus,30,0.031,44,"Martial Arts",785,509,153,851,0,10,20,"Same length",60,70,"Ring finger",April,Summer,No,,Meat,Water,Science,11,15,8,"Yes - broadband connection","Internet chat or instant messaging",11,12,3,1,1,5,10,59,23,12,12,12,0,2,,,,,,,
USA,WA,2019,"11        ",Male,16,Right-Handed,176,,172.5,1,Bus,25,0.36,43,Basketball,200,0,0,0,600,900,28,"Right foot",70,80,"Ring finger",April,Summer,Yes,No,Meat,"Sports drink","Physical education",6,2,4,"Yes - broadband connection","Cell phone",70,100,45,21,3,6,24,35,21,112,6,0,0,0,"A lot","Some college","Rap/Hip hop",Telepathy,Rich,"Sports person","Education/Youth development"
USA,WA,2022,"12        ",Female,17,Right-Handed,158.1,23,158.5,2,Bus,18,1.157,67,Walking/Hiking,786,684,701,476,91,508,23,"Same length",65,55,"Index finger",May,Spring,No,No,"No favorite",Water,Art,6,8,6,"No internet connection","In person",20,26,0,1,4,2,1,0,1,0,0,0,0,1,Some,"High school",Other,"Freeze time",Healthy,Other,Health
USA,WA,2016,"9         ",Female,14,Right-Handed,170,"26.7 ",55,1,Car,15,.33,36,Skateboarding/Rollerblading,947,561,599,684,914,920,20,"Left foot",75,76,"Ring finger",June,Winter,Yes,No,Other,Coffee,Art,6,10,4,"Yes - broadband connection",Other,100,100,12,20,15,12,12,28,20,20,12,5,0,2,Some,"Graduate degree",Other,Fly,Rich,Other,Environment
USA,WA,2019,"12        ",Female,17,Right-Handed,162.5,26,150,2,,7,0.618,79,None,0,0,0,0,0,0,\[,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2022,"12        ",Female,16,Right-Handed,162,23,142,2,Car,13,3.46,46,Walking/Hiking,500,600,700,500,400,700,23,"Same length",90,110,"Ring finger",April,Summer,No,No,Pizza/Pasta,Tea,History,5,7,4,"Yes - other","Text messaging",30,35,3,2,2,7,10,0.2,3,1,6,2,15,1,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"International aid"
USA,WA,2019,"12        ",Male,17,Right-Handed,6.7,11,62,3,Car,11,457,44,Other,1000,1000,1000,1000,30,500,11,"Same length",3.1,3.1,"Same length",March,Spring,No,No,"Rice/Noodle dishes",Water,Languages,8,12,7,"Yes - other","Internet chat or instant messaging",2,02,2,0,2,0,2.30,0,.15,0,1,3,7,0,Some,"Graduate degree",Other,"Freeze time",Rich,"Sports person","Wildlife, animals"
USA,WA,2019,"12        ",Male,17,Right-Handed,180,28.3,178,1,Car,10,0.388,45,Walking/Hiking,652,652,684,802,866,749,28.3,"Same length",9,8,,May,Winter,No,No,Pizza/Pasta,Tea,"Computers and technology",8,6,5,"Yes - broadband connection","Internet chat or instant messaging",3,5,25,3,10,20,15,55,45,45,45,20,0,75,"A lot","High school",Techno/Electronic,Telepathy,Rich,Politician,"Wildlife, animals"
USA,WA,2016,"12        ",Female,17,Right-Handed,152.4,22,125,2,Bus,15,1.075,45,Running/Jogging,599,733,904,856,861,882,22,"Same length",75,72,"Index finger",June,Summer,No,No,Meat,Juice,"Social studies",10,8,5,"Yes - other","Text messaging",20,17,5,1,5,7,1,0,10,8,7,1,15,4,"A lot","Graduate degree",Other,Telepathy,Healthy,Relative,Health
USA,WA,2019,"11        ",Female,17,Right-Handed,154,8.5,155,2,Bus,6,o.565,48,Soccer,59,55,53,176,112,70,23,"Left foot",9.5,8.4,"Ring finger",May,Fall,No,No,Other,Other,Other,9,8,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",30,40,8,0,0,1,1,1,2,2,1,2,3,1,Some,,Pop,,Happy,"Musician or singer","Wildlife, animals"
USA,WA,2019,"11        ",Female,16,Right-Handed,162,24,158,1,Car,5,0.471,40,Other,813,872,583,439,294,267,24,"Same length",16,18,"Ring finger",February,Fall,No,No,Fruit,Water,English,7,10,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,50,5,10,2,5,10,0,40,15,40,6,0,7,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,"Wildlife, animals"
USA,WA,2023,"11        ",,16,Right-Handed,160,,160,1,Car,5,0.366,36,Other,0,0,0,0,38,50,,,,,,April,Spring,No,No,Seafood,Water,Other,7-8,12,3,"Yes - other","Cell phone",3,3,0,0,1,1,0,2,2,0,5,0,0,3,"A lot","Some college","Rock and roll",Telepathy,Happy,Teacher,"Wildlife, animals"
USA,WA,2022,"11        ",Female,15,Ambidextrous,162.5,22.8,170,1,Bus,70,.543,54,Walking/Hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2024,"11        ",Male,15,Right-Handed,166,25,164,2,Bus,20,0.306,32,,1000,1000,1000,1000,500,500,24,"Right foot",80,72,"Index finger",March,Summer,No,No,Meat,Water,Other,9,12,4,"Yes - other","Text messaging",200,400,20,100,5,10,10,20,10,7,120,1,1,1,Some,"Graduate degree",Other,"Super strength",Happy,Teacher,Environment
USA,WA,2022,"11        ",Female,18,Right-Handed,177.8,20,37,1,Car,5,30,38,Swimming,9,10,10,10,2,8,20,"Right foot",7,6,"Same length",October,Summer,No,No,"Rice/Noodle dishes",Tea,English,8,11,7,"Yes - other","Text messaging",10,12,5,3,1,1,3,2,3,0,1,3,0,1,"A lot","High school",Gospel,Telepathy,Happy,Friend,"Wildlife, animals"
USA,WA,2023,"11        ",Female,16,Right-Handed,162.5,7,,,Car,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2020,"12        ",Male,17,Right-Handed,188.9,27.94,195,1,Car,15,.335,70,"Football (American)",95,90,80,90,50,90,26.67,"Right foot",101.6,76.2,"Index finger",October,Fall,No,No,Poultry,Tea,History,4,6,3,"Yes - broadband connection","Text messaging",20,25,5,.5,10,48,15,7,15,24/7,24/7,4,2-4,7,"A lot","Graduate degree",Country,"Super strength",Happy,"Coach or club leader",Other
USA,WA,2023,"11        ",Male,17,Right-Handed,167,23,169,1,Skateboard/Scooter/Rollerblade,4,.393,63,Skateboarding/Rollerblading,,,,,,,23,"Same length",63,70,"Ring finger",June,Summer,No,No,Meat,Tea,Other,7,5,3,"Yes - broadband connection","In person",10,15,100,4,0,3,4,6,50,50,75,75,10,0,None,"High school","Punk rock","Freeze time",Rich,"Musician or singer",Other
USA,WA,2023,"11        ",Male,"16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2020,"12        ",Male,16,Right-Handed,167,24.13,160,1,Car,10,0.33,42,Basketball,good,good,eh,eh,yup,yup,24.13,"Same length",76.2,76.2,"Same length",January,Summer,No,No,Meat,"Soft drink (caffeinated)",Other,6-9,4,4,"Yes - broadband connection","Text messaging",20,20,,,,,,,,,,,,,Some,"High school","Rap/Hip hop","Freeze time",Rich,Relative,Environment
USA,WA,2019,"11        ",Male,17,Ambidextrous,180,35.5,182,1,Car,21,.34,41,Walking/Hiking,1000,800,700,100,1000,1000,35,"Same length",75,80,"Ring finger",November,Summer,Yes,No,,Water,English,6,10,4,"Yes - broadband connection","Cell phone",15,20,10,1,4,8,1,0,2,2,24,12,0,5,Some,"Undergraduate degree","Rhythm and blues (R&B)",Telepathy,Famous,Other,"International aid"
USA,WA,2024,"11        ",Male,17,Ambidextrous,185,27,177,1,Walk,15,.287,47,"Martial Arts",1000,0,1000,1000,171,0,26.5,"Right foot",80,75,"Index finger",May,Winter,No,No,Meat,Water,History,8,10,3,"No internet connection","Myspace, Facebook, other social networking sites, or blog",4,3,0,1,8,2,1,28,3,3,6,20,36,16,"Very little","Graduate degree","Heavy metal","Freeze time",Happy,"Religious figure","Wildlife, animals"
USA,WA,2021,"11        ",Male,"16 ",Right-Handed,"6,0",28,74,1,Car,25,0.273,51,Athletics,300,200,350,450,700,600,27,"Right foot",8.00,10,"Ring finger",February,Winter,Yes,No,"Rice/Noodle dishes","Soft drink (caffeinated)",History,7,8,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,3,5,0,10,15,4,8,8,1,8,0,20,4,"A lot","Some college",Pop,Invisibility,Rich,"Religious figure",Religious
USA,WA,2024,"11        ",Male,17,Right-Handed,5'10,10.5,70.5,2,Walk,15,0.665,72,Other,1000,1000,1000,1000,0,0,10.5,"Same length",3,3,"Same length",October,Summer,Yes,No,Other,Water,"Physical education",7,12,3,"Yes - broadband connection","Text messaging",30,30,2,8,10,6,0,4,3,9,7,3,2,6,"Very little","Some college",Other,"Super strength",Happy,Other,Religious
USA,WA,2023,"11        ",Male,17,Right-Handed,193,19,5,2,Car,"5 ",.2,46,Other,783,733,765,524,262,930,19,"Same length",,,"Ring finger",April,Winter,Yes,No,Meat,Water,Other,8,9,4,"Yes - broadband connection","Cell phone",100,100,10,1,15,5,8,0,4,2,3,4,40,1,"Very little","High school",Other,Fly,Rich,"Business person",Religious
USA,WA,2024,"11        ",Female,16,Right-Handed,5’4,47,87,10,Car,7,7,10,"Martial Arts",1000,500,900,400,0,150,66,"Left foot",19,21,"Ring finger",August,Summer,Yes,No,"No favorite",Water,English,6,10,5,"Yes - other","Cell phone",987,400,0,15,7,6,67,383,78,3,2,86,46,82,Some,"Some college",Pop,Invisibility,Rich,"Business person",Environment
USA,WA,2017,"11        ",Female,16,Right-Handed,177,26,187,1,Bus,18,0.453,46,Walking/Hiking,700,400,500,300,100,600,26,"Same length",80,75,"Index finger",July,Fall,Yes,No,Breads/Sandwiches,Water,History,7,11,4,"Yes - broadband connection","Text messaging",50,50,12,2,12,1,0,0,10,10,12,6,0,3,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,"Wildlife, animals"
USA,WA,2019,"12        ",Male,16,Right-Handed,180,27,180,1,Car,10,.474,55,Walking/Hiking,500,400,600,300,700,900,27,"Same length",70,70,"Ring finger",May,Spring,No,No,Seafood,"Sports drink","Physical education",7," 6",4,"Yes - other","Internet chat or instant messaging",100,80,20,1,0,2,4,0,5,5,2,10,2,2,Some,"High school","Rap/Hip hop",Telepathy,Happy,"Community leader or elder","Wildlife, animals"
USA,WA,2019,"10        ",Female,15,Right-Handed,"5,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2023,"11        ",Male,16,Right-Handed,"188 ",25,,1,Car,16,.362,51,Other,256,700,500,236,872,939,25,"Right foot",69,49,"Index finger",April,Summer,Yes,No,Seafood,"Powdered drink",Other,6,9,3,"Yes - broadband connection","In person",4,3,10,2,0,5,3,"20 ",3,1,20,9,1,5,"A lot","High school",Other,Telepathy,Rich,Relative,"Arts, culture, sports"
USA,WA,2023,"12        ",Male,16,Right-Handed,152,22,164,1,Car,7,.704,33,Walking/Hiking,1000,960,500,700,40,600,22,"Same length",70,65,"Index finger",February,Fall,Yes,No,Breads/Sandwiches,Water,Science,6,12,5,"Yes - broadband connection","Internet chat or instant messaging",1,4,0,0,9,7,0,2,12,0,10,7,0,2,"A lot","Graduate degree","Heavy metal",Fly,Healthy,Relative,Environment
USA,WA,2022,"12        ",Female,17,Right-Handed,5’4,1,1,1,Car,20,0.158,57,Golf,,,,,,,1,,,,,October,Summer,No,No,Pizza/Pasta,Water,"Physical education",5,7,2,"Yes - dial-up connection","In person",,,,,,,,,,,,,,,Some,"Graduate degree",Country,Telepathy,Healthy,"Sports person",Health
USA,WA,2022,"12        ",Male,18,Right-Handed,177.8,"28 cm",177.8,1,Bus,"25 ",0.635,61,Soccer,200,50,10,700,1000,1000,"28 cm","Same length",100,70,"Ring finger",September,Summer,Yes,No,Meat,Water,"Physical education",6,9,6,"Yes - broadband connection","In person",4,5,4,0,3,3,9,4,0,2,2,2,1,4,"A lot","Graduate degree","Rap/Hip hop",Fly,Famous,"Musician or singer",Health
USA,WA,2022,"12        ",Female,17,Right-Handed,170,24,165,1,Car,15,0.358,40,Soccer,800,700,400,300,500,700,123,"Right foot",85,72,"Index finger",January,Winter,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,9,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",7,10,6,2,2,8,12,1,1,1,3,3,0,2,Some,"Graduate degree","Rock and roll",Fly,Happy,Relative,Religious
USA,WA,2023,"12        ",Male,17,Right-Handed,173,23,150,1,Car,10,0.3,42,Baseball/Softball,900,800,1000,1000,500,800,23,"Same length",80,80,"Same length",October,Summer,Yes,No,"Rice/Noodle dishes",Water,"Physical education",6,9,3,"Yes - other","Cell phone",50,100,20,2,0,3,12,8,10,3,8,8,0,8,Some,Other,"Rap/Hip hop",Telepathy,Happy,"Religious figure","International aid"
USA,WA,2019,"11        ",Male,16,Right-Handed,168,25,172.5,1,Bus,11,.355,46,Cycling,1000,1000,500,500,50,50,25,"Same length",76.2,78.74,"Ring finger",May,Spring,No,No,Seafood,Water,Science,8,8,3,"Yes - other","Text messaging",99999,99999,99999,99999,,,,,,,,,,,,,,,,,
USA,WA,2022,"12        ",Female,16,Left-Handed,172,24,163,2,Car,12,0.577,28,Walking/Hiking,738,856,150,337,219,594,25,"Left foot",76,82,"Ring finger",December,Winter,No,No,Fruit,"Energy drink",History,6,9,2,"Yes - broadband connection","Text messaging",200,200,14,1,10,7,7,0,"a lot",7,21,7,9,10,Some,"Undergraduate degree",Country,Telepathy,Happy,Relative,Other
USA,WA,2021,"12        ",Female,18,Right-Handed,165,20,65,1,Car,"5 ",0.796,54,Other,500,600,100,200,0,10,22,"Same length",8,7,"Index finger",December,Spring,No,No,Pizza/Pasta,"Energy drink",History,7,9,3,"Yes - broadband connection","In person",6,3,13,1,1,0,0,0,8,1,0,1,7,2,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Happy,Friend,Environment
USA,WA,2020,"11        ",Male,17,Right-Handed,66,28,169,1,Skateboard/Scooter/Rollerblade,2min,"412 ",70,Running/Jogging,610,540,540,668,176,417,22,"Left foot",70,60,"Ring finger",August,Spring,No,No,Salads,Water,Science,6,7,2,"Yes - broadband connection","In person",5,5,6,1,2,5,3,7,9,1,7,4,0,1,Some,"Graduate degree",Jazz,"Freeze time",Happy,Relative,"International aid"
USA,WA,2019,"11        ",Male,16,Right-Handed,177,24,177.8,1,Car,4.5,0.345,39,Other,500,500,500,500,500,500,24,"Same length",83,86,"Ring finger",October,Winter,Yes,No,Poultry,"Soft drink (caffeinated)",Other,8,10,5,"Yes - broadband connection","In person",0,0,6,1,2,4,1,1,0,1,4,2,0,2,"A lot","High school",Classical,"Super strength",Rich,Other,Health
USA,WA,2019,"12        ",Male,16,Right-Handed,177.8,28,162,3,Car,15,0.32,36,Basketball,100,100,80,"90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2019,"11        ",Female,16,Right-Handed,168.9,14,170,1,Car,7,0.54,33,None,1100,100,7989,9,9,9,18,"Right foot",6,7,"Ring finger",April,Spring,Yes,No,Breads/Sandwiches,Coffee,History,5,8,4,"Yes - dial-up connection","In person",800,800,5,3,0,0,0,0,18,18,8,8,19,99,"A lot","Graduate degree",Pop,Telepathy,Happy,"Religious figure",Health
USA,WA,2022,"11        ",Female,16,Right-Handed,165,22,62,1,Car,2,0.5,50,Walking/Hiking,850,800,470,470,385,701,22,"Same length",7,6,"Index finger",February,Fall,Yes,No,Pizza/Pasta,Water,Art,5,7,4,"Yes - broadband connection","Text messaging",50,50,15,5,7,10,2,2,6,8,4,9,12,6,"A lot","Some college",Other,Fly,Happy,Actor,Health
USA,WA,2017,"4         ",Female,"10 ",Left-Handed,142,23,114,1,Car,25,0.935,62,Bowling,100,1000,1000,900,900,700,23,"Same length",71,61,"Index finger",October,Winter,No,No,"No favorite",Water,Other,10.5,10,6,"No internet connection",E-mail,1,1,5,1,2,3,4,1,1.5,1.5,1.5,1,5,3,Some,Other,Other,Fly,Healthy,Teacher,Religious
USA,WA,2024,"11        ",Female,17,Right-Handed,152,23,60,1,Car,20,0.391,32,Walking/Hiking,900,700,950,600,10,900,23,"Right foot",76,75,"Index finger",November,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",8,8,6,"Yes - other","Text messaging",100,111,30,1,0,6,0,0,2,9,30,0,50,2,None,"Some college",Other,Invisibility,Happy,Relative,Religious
USA,WA,2022,"11        ",Male,17,Right-Handed,158,,,1,Car,5,0.251,37,Tennis,,,,,,,,,,,,February,Spring,No,No,Fruit,Water,"Mathematics and statistics",6,10,6,"Yes - broadband connection","Internet chat or instant messaging",,,,,,,,,,,,,,,"A lot",,,,,,
USA,WA,2019,"12        ",Male,18,Right-Handed,182,27,172,1,Bus,30,.049,53,Bowling,1000,770,658,877,166,358,26,"Right foot",78,75,"Index finger",September,Winter,Yes,Yes,Pizza/Pasta,"Soft drink (non-caffeinated)",Art,6,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",500,500,5,0,2,1,0,3,5,8,8,4,8,3,Some,"Graduate degree","Rock and roll",Telepathy,Happy,"Musician or singer","Arts, culture, sports"
USA,WA,2023,"11        ",Male,16,Right-Handed,182,27.94,177.,1,Car,20,0.36,50,Baseball/Softball,588,492,412,626,171,513,27.94,"Same length",48,50,"Ring finger",January,Summer,No,No,Meat,Water,History,7,10,4,"Yes - broadband connection","Text messaging",10,10,0,0,1,0,1,7,2-3,1,5,2,0,2,Some,"High school","Rap/Hip hop","Super strength",Healthy,Other,Health
