Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
"USA,VA,2017,""12        "",Female,16,Left-Handed,174,24,167,1,Bus,10,.379,32,Baseball/Softball,647,599,342,668,27,139,24,""Same length"",80,75,""Index finger"",November,Summer,Yes,No,Pizza/Pasta,Water,Science,8,10,8,""Yes - broadband connection"",""Text messaging"",10,1,3,0,11,8,10,0,5,1,3,1,5,4,""A lot"",""Graduate degree"",Pop,""Freeze time"",Happy,Relative,Health"
"USA,VA,2012,""12        "",Female,17,Right-Handed,165,22,175,1,Car,10,0.531,35,Running/Jogging,492,583,759,251,449,513,21,""Right foot"",78,77,""Index finger"",December,Fall,No,No,Meat,Water,History,6,5,4,""Yes - other"",""Text messaging"",50,50,30,25,40,55,20,0,20,100,25,35,0,15,Some,""Graduate degree"",Country,""Freeze time"",Rich,Relative,Health"
"USA,VA,2023,""12        "",Male,17,Right-Handed,184,26,84,3,Car,5,.45,39,Soccer,1000,500,700,1000,100,100,26,""Same length"",90,900,""Index finger"",April,Winter,No,No,Meat,,""Mathematics and statistics"",6,9,5,""Yes - other"",""Cell phone"",100,100,8,4,2,2,10,10,4,2,2,2,5,2,""A lot"",""Some college"",""Rap/Hip hop"",""Super strength"",Rich,""Business person"",""Arts, culture, sports"""
"USA,VA,2016,""12        "",Male,18,Right-Handed,197,28,186,1,Car,7,.0001,1,Basketball,500,500,1000,500,1000,1000,28,""Right foot"",85,70,""Index finger"",August,Winter,No,No,Meat,Water,History,5,10,4,""Yes - broadband connection"",""Text messaging"",20,35,15,0,12,5,7,30,0,2,35,5,0,5,,""Graduate degree"",""Rap/Hip hop"",Fly,Rich,""Sports person"",Health"
"USA,VA,2016,""12        "",Male,16,Right-Handed,175,29,172,1,Car,15,.28,35,""Football (American)"",500,500,10000,500,0,10000,29,""Same length"",90,90,""Same length"",April,Summer,Yes,No,""No favorite"",""Soft drink (caffeinated)"",""Mathematics and statistics"",6,11,3,""Yes - other"",""In person"",4,5,0,0,0,0,5,24,0,0,24,24,0,2,""A lot"",""Graduate degree"",""Rap/Hip hop"",Fly,Famous,Actor,Health"
"USA,VA,2017,""4         "",Male,10,Right-Handed,134,17,130,1,Bus,15,476,57,Skateboarding/Rollerblading,1000,1000,1000,1000,1,1,19,""Left foot"",100,200,""Ring finger"",July,Fall,Yes,No,Meat,Other,Music,9,12,4,""Yes - other"",""Text messaging"",5,0,2,0,0,2,3,3,1,1,1,2,0,1,None,""Graduate degree"",Jazz,""Freeze time"",Happy,""Musician or singer"",Health"
"USA,VA,2016,""12        "",Male,18,Right-Handed,180.3,35,195,1,Bus,15,.245,40,""Football (American)"",999,999,999,999,1000,1000,34,""Right foot"",11,11,""Same length"",April,Winter,No,No,Meat,Water,""Computers and technology"",8,8,4,""Yes - other"",""Text messaging"",20,19,0,0,1,1,5,5,0,.5,5,0,0,2,None,""Graduate degree"",Techno/Electronic,""Super strength"",Happy,Other,Health"
"USA,VA,2024,""7         "",Female,13,Right-Handed,156,23,60,1,Bus,11,0.42,63,Baseball/Softball,777,643,898,786,921,1000,24,""Left foot"",85,80,""Index finger"",November,Fall,No,No,Meat,Water,""Social studies"",9,9,5,""Yes - broadband connection"",""Text messaging"",11,27,0,0,0,3,7,7,3,10,17,4,0,7,""A lot"",""Some college"",Pop,Invisibility,Happy,Relative,Health"
"USA,VA,2020,""9         "",Female,15,Right-Handed,162.5,19,152.4,1,Car,15,.447,53,Other,900,800,600,600,900,900,22.86,""Right foot"",6.35,6.35,""Same length"",July,Fall,Yes,No,Breads/Sandwiches,Water,Science,9,7,3,""Yes - broadband connection"",""In person"",60,200,30,1,15,4,10,2,10,5,35,20,0,3,Some,""Graduate degree"",Other,Telepathy,Happy,Other,Health"
"USA,VA,2015,""12        "",Male,16,Right-Handed,191,26,186,1,Car,8,.249,34,Soccer,900,700,850,600,900,1000,25,""Right foot"",100,105,""Ring finger"",October,Summer,No,No,Pizza/Pasta,Juice,""Physical education"",8,10,5,""Yes - broadband connection"",""Text messaging"",150,400,6,0,2,5,13,4,6,8,6,10,0,2,Some,""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Happy,""Sports person"",""Arts, culture, sports"""
"USA,VA,2011,""12        "",Male,15,Right-Handed,170.1,10,35,2,Car,10,.312,35,Other,401,401,396,,765,754,10,""Same length"",8,8,""Same length"",November,Summer,Yes,No,Poultry,""Soft drink (caffeinated)"",Other,6,11,2,""Yes - broadband connection"",""Text messaging"",1000,1000,24,.5,.1,1,0,24,1,30,24,24,0,1,Some,""Graduate degree"",Reggae,Fly,Happy,Other,Other"
"USA,VA,2018,""11        "",Female,16,Right-Handed,147,21,150,2,Car,35,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,VA,2024,""8         "",Female,13,Right-Handed,168.5,22.5,163.8,1,Car,12,0.44,36,Gymnastics,800,800,500,900,100,200,23.5,""Same length"",105,77,""Index finger"",September,Summer,Yes,No,""No favorite"",Water,Art,8,9,5,""Yes - other"",""In person"",2,1,0,0,6,0,14,0,0,0.17,32,0,0,0,Some,""Undergraduate degree"",""Rhythm and blues (R&B)"",Telepathy,Happy,Relative,Health"
"USA,VA,2014,""12        "",Male,16,Right-Handed,180,26,189,1,Car,10,0.468,46,None,900,850,700,400,1000,975,25,""Right foot"",87,100,""Ring finger"",October,Fall,No,No,Poultry,""Soft drink (caffeinated)"",""Mathematics and statistics"",6,8.5,3,""Yes - broadband connection"",""In person"",25,25,4,0,10,30,0,5,0,0,30,5,0,7,""A lot"",""Graduate degree"",Techno/Electronic,""Freeze time"",Happy,Relative,""International aid"""
"USA,VA,2024,""12        "",Female,18,Ambidextrous,5'9,10,5/8,1,Car,10,0.452,54,""Hockey (Ice)"",663,647,428,572,824,695,10,""Same length"",79,76.2,""Index finger"",November,Fall,No,No,""Rice/Noodle dishes"",Water,Science,8,11,5,""Yes - other"",""In person"",100,100,20,2,4,20,1,1,20,20,2,5,20,10,Some,""Graduate degree"",""Rhythm and blues (R&B)"",Telepathy,Happy,Relative,Health"
"USA,VA,2015,""12        "",Male,18,Right-Handed,180,110,183,1,Car,25,0.29,45,Other,316,471,455,497,578,594,100,""Right foot"",83,85,""Ring finger"",June,Winter,Yes,No,Other,""Sports drink"",Music,6,10,4,""Yes - broadband connection"",""In person"",1,1,6,0,0,4,0,70,2,1,70,2,0,0,Some,""Graduate degree"",Other,Fly,Happy,""Musician or singer"",""Arts, culture, sports"""
"USA,VA,2017,""12        "",Male,17,Right-Handed,162,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,VA,2015,""12        "",Male,17,,182,26,71,1,Car,12,.3,40,Soccer,700,600,500,500,400,1000,26,""Same length"",,80,""Same length"",February,Winter,No,No,Poultry,Water,English,7,9,3,""Yes - broadband connection"",""Text messaging"",6,8,7,1,3,5,7,5,4,10,8,7,10,2,Some,""Some college"",Other,""Freeze time"",Happy,Relative,Health"
"USA,VA,2022,""12        "",Female,17,Right-Handed,135,23.5,135,3,Car,10,.393,29,Swimming,100,100,100,200,400,100,23,""Right foot"",,,,May,Summer,Yes,No,Pizza/Pasta,Tea,English,7,9,3,""Yes - other"",""In person"",310,364,20,3,9,2,6,2,8,10,20,3,9,2,""A lot"",""Graduate degree"",Country,Telepathy,Happy,""Community leader or elder"",Religious"
"USA,VA,2023,""12        "",Male,18,Right-Handed,172,23,69,1,Car,15,0.379,36,Other,10000,10000,10000,10000,500,10000,1,""Right foot"",1,1,""Ring finger"",September,Summer,No,No,Meat,Water,""Physical education"",7,8,5,""Yes - other"",""Cell phone"",40,30,20,0,3,1,12,3,2,1,4,0,10,0,""A lot"",""Graduate degree"",""Rap/Hip hop"",""Super strength"",Happy,Actor,Health"
"USA,VA,2023,""12        "",Male,16,Right-Handed,179,26,180,2,Car,15,0.35,41,Soccer,743,513,913,463,230,834,26,""Same length"",100,110,""Ring finger"",April,Summer,No,No,Poultry,Water,""Mathematics and statistics"",7,10,4,""Yes - broadband connection"",""Text messaging"",100,96,2,5,2,2,3,3,2,7,2,2,0,2,""A lot"",""Graduate degree"",""Rap/Hip hop"",Telepathy,Rich,Relative,""Education/Youth development"""
"USA,VA,2023,""12        "",Female,17,Right-Handed,""165 "",23.5,,1,Car,25,,,Lacrosse,,,,,,,,,,,,April,Summer,No,No,Pizza/Pasta,Water,History,7,9,6,""Yes - other"",""In person"",19,27,8,\,,,,,,,,,,,,,,,,,"
"USA,VA,2022,""12        "",Female,18,Right-Handed,162,23,162,1,Car,8,.414,31,Swimming,900,950,800,700,900,980,23,""Same length"",70,70,""Same length"",March,Summer,No,No,Desserts,Water,""Mathematics and statistics"",7,8,3,""Yes - broadband connection"",""Cell phone"",40,100,12,10,6,5,10,0,4,4,15,15,30,4,Some,""Graduate degree"",Pop,Telepathy,Rich,Relative,Environment"
"USA,VA,2012,""12        "",Male,21,Ambidextrous,640,500,200,2,Boat,30,1,1,Bowling,0,0,0,0,0,0,25,""Same length"",,10,""Same length"",March,Fall,No,No,Pizza/Pasta,Juice,History,5,5,5,""Yes - broadband connection"",,50,100,0,0,0,0,0,0,0,0,0,0,0,0,""A lot"",""High school"",Country,Invisibility,Rich,Relative,Other"
"USA,VA,2015,""12        "",Male,17,Left-Handed,166,30,153,2,Car,15,.48,41,Soccer,800,750,750,750,700,800,30,""Same length"",62,71,""Ring finger"",June,Spring,No,No,Poultry,Water,Science,4,11,4,""Yes - broadband connection"",""Text messaging"",40,50,15,3,1,8,8,8,1,10,12,5,0,2,""A lot"",""Less than high school"",""Rhythm and blues (R&B)"",Fly,Happy,Friend,Environment"
"USA,VA,2015,""12        "",Female,17,Right-Handed,158,25,155,1,Car,15,.3574,39,Swimming,1000,1000,1000,900,700,800,25,""Same length"",70,60,""Index finger"",December,Winter,No,No,Pizza/Pasta,Water,Art,5,13,3,""Yes - broadband connection"",""Text messaging"",30,50,2,0,5,5,0,0,20,20,100,2,0,3,""A lot"",""Graduate degree"",""Punk rock"",Telepathy,Happy,""Musician or singer"",Health"
"USA,VA,2016,""12        "",Male,17,Right-Handed,180.3,24,182,1,Walk,12,.294,52,Basketball,406,610,690,503,5,770,24,""Same length"",70,90,""Ring finger"",March,Summer,Yes,No,Meat,Water,""Mathematics and statistics"",8,5,4,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",60,63,8,3,4,2,6,0,12,2,1,5,0,4,""Very little"",""Graduate degree"",""Rap/Hip hop"",Telepathy,Rich,Relative,""Education/Youth development"""
"USA,VA,2023,""11        "",Male,17,Right-Handed,167cm,30cm,153cm,1,,20,0.349,43,Running/Jogging,1000,925,818,920,920,957,30cm,""Same length"",100ml,100ml,""Same length"",December,Summer,No,No,Breads/Sandwiches,Water,History,6,8,5,""Yes - other"",""In person"",70,80,60,7,4,40,7,1,50,20,15,10,15,7,Some,""Graduate degree"",Pop,""Freeze time"",Rich,Relative,Environment"
"USA,VA,2013,""11        "",Male,17,Left-Handed,176,26,169,1,Car,7,0.316,56,Other,861,481,494,648,48,70,27,""Left foot"",95,98,""Ring finger"",May,Summer,Yes,No,Seafood,""Sports drink"",Art,9,7,3,""Yes - broadband connection"",""In person"",0,0,10,3,8,5,5,0,2,1,2,6,6,2,Some,""Graduate degree"",Reggae,Telepathy,Famous,Relative,""Arts, culture, sports"""
"USA,VA,2022,""8         "",Female,13,Right-Handed,158.4,28.86,160,2,Car,25,0.475,46,Running/Jogging,770,941,1000,973,203,251,21.89,""Right foot"",70,80,""Ring finger"",December,Fall,Yes,No,""Rice/Noodle dishes"",Water,""Social studies"",5,3,4,""Yes - broadband connection"",""In person"",5,8,30,0,.5,3,4,2,3,1,12,6,0,1.5,""Very little"",""Some college"",Pop,Telepathy,Healthy,Teacher,Health"
"USA,VA,2014,""12        "",Male,17,Right-Handed,180,24,180,1,Car,20,.342,38,""Football (American)"",699,523,678,500,50,17,24,""Same length"",80,85,""Ring finger"",August,Winter,Yes,No,""No favorite"",""Powdered drink"",Science,6,10,4,""Yes - broadband connection"",""Text messaging"",30,31,36,1,0,6,40,10,5,5,7,7,0,1,None,""Graduate degree"",Other,""Freeze time"",Rich,Other,Health"
"USA,VA,2023,""12        "",Female,17,Right-Handed,165,23.5,163,1,Car,25,0.315,43,Lacrosse,1000,1000,1000,1000,600,1000,23.5,""Same length"",68,67,""Index finger"",April,Summer,No,No,Pizza/Pasta,Water,History,7,9,6,""Yes - other"",""In person"",18,27,8,14,12,168,14,0,7,168,12,0,12,4,""A lot"",""Graduate degree"",""Rap/Hip hop"",Invisibility,Happy,Relative,Health"
"USA,VA,2024,""7         "",Female,13,Right-Handed,158,26,148,1,Car,25,0.353,41,Dancing,700,700,800,600,500,950,26,""Same length"",71,74,""Ring finger"",April,Summer,No,No,Meat,Water,""Mathematics and statistics"",7,8,4,""Yes - broadband connection"",""In person"",20,30,40,0,1,5,20,2,10,10,20,0,0,6,""Very little"",""Undergraduate degree"",Pop,Invisibility,Happy,Friend,""Education/Youth development"""
"USA,VA,2014,""12        "",Female,17,Right-Handed,165,23.9,155,1,Car,45,.587,50,Athletics,500,500,500,0,1000,1000,27,""Left foot"",69,74,""Ring finger"",March,Fall,Yes,No,Pizza/Pasta,Water,""Physical education"",6,12,5,""Yes - other"",""Text messaging"",100,100,15,2,2,25,5,0,40,5,2,0,0,10,Some,""Graduate degree"",Other,Telepathy,Healthy,Friend,Health"
"USA,VA,2024,""12        "",Female,18,Right-Handed,,,,1,Car,15,,,,,,,,,,,,,,""Index finger"",,Summer,No,No,Pizza/Pasta,Other,,6,8,4,""Yes - other"",""Internet chat or instant messaging"",105,111,50,3,3,2,3,1,30,17,23,1,0,1,""A lot"",""Undergraduate degree"",""Rap/Hip hop"",Telepathy,Rich,Other,Health"
"USA,VA,2012,""12        "",Female,16,Right-Handed,161,25,52,1,Car,10,11.04,56,Soccer,0,0,10,1000,1000,1000,25,""Same length"",11.55,13,""Same length"",January,Winter,No,No,Salads,""Soft drink (caffeinated)"",""Mathematics and statistics"",6,8,6,""Yes - broadband connection"",""Cell phone"",6,6,3,2,2,4,2,0,1,12,1,1,0,0,""Very little"",""High school"",Reggae,Telepathy,Rich,Actor,""Wildlife, animals"""
"USA,VA,2023,""11        "",Male,17,Right-Handed,165,24.13,165,1,Walk,25,.343,40,Soccer,500,500,250,200,100,800,24.13,,88.9,76.2,""Index finger"",June,Fall,Yes,No,Meat,Water,""Physical education"",8,10,2,""Yes - broadband connection"",""Internet chat or instant messaging"",5,7,20,3,6,5,10,20,10,3,30,0,0,2,""Very little"",Other,Other,Invisibility,Rich,""Sports person"",""Arts, culture, sports"""
"USA,VA,2023,""12        "",Male,17,Right-Handed,181,25,174,3,Car,45,0.341,52,""Martial Arts"",700,200,0,1000,1000,1000,25,""Same length"",130,75,""Index finger"",August,Spring,Yes,No,Meat,Water,""Computers and technology"",5-6,8-9,3,""Yes - broadband connection"",,400,""2,000"",7-8,10,33,1-2,8,2,12,20,120,0,10,4,""A lot"",""Graduate degree"",Pop,""Freeze time"",Happy,""Business person"",Religious"
"USA,VA,2018,""12        "",Female,18,Right-Handed,162.5,25.5,56.1,1,Car,12,0.131,52,Other,500,500,500,500,900,1000,25.6,""Left foot"",40,41,""Ring finger"",April,Fall,No,No,Poultry,Water,History,8,5,4,""Yes - other"",""Text messaging"",20,40,8,90,120,115,5,0,120,120,120,120,0,120,Some,""Graduate degree"",""Rhythm and blues (R&B)"",Telepathy,Famous,Relative,""Arts, culture, sports"""
"USA,VA,2023,""12        "",Female,17,Ambidextrous,168,27,171,1,Car,12,0.180,50,Skateboarding/Rollerblading,1000,1000,1000,860,1000,1000,27,""Same length"",,,""Index finger"",December,Fall,No,No,Seafood,Water,""Computers and technology"",3,8,4,""Yes - broadband connection"",""Internet chat or instant messaging"",80,100,50,1,3,0,1,56,6,10,56,2,10,5,""A lot"",""Undergraduate degree"",Pop,Invisibility,Happy,Friend,Environment"
"USA,VA,2015,""12        "",Male,17,Right-Handed,188,193,191,1,Car,9,.314,43,Basketball,800,500,900,800,700,800,30.4,""Left foot"",1000,900,""Same length"",April,Summer,No,No,Seafood,Tea,Science,8,10,4,""Yes - broadband connection"",""Text messaging"",300,3000,70,4,10,20,15,0,30,40,0,10,45,5,Some,""Some college"",""Rap/Hip hop"",Fly,Rich,Friend,Health"
"USA,VA,2015,""5         "",Male,9,Right-Handed,131,26,143,1,Bus,15,0.276,40,""Football (American)"",1000,1000,840,761,529,930,27,""Left foot"",650,800,""Ring finger"",August,Summer,Yes,No,Meat,""Soft drink (non-caffeinated)"",""Physical education"",8.5,10,3,""Yes - broadband connection"",""Text messaging"",1,0,2,0.5,4,3,20,8,0,1,1,12,0,2,""A lot"",""Undergraduate degree"",""Rap/Hip hop"",""Freeze time"",Famous,""Sports person"",""International aid"""
"USA,VA,2012,""12        "",Female,16,Right-Handed,172.7,26.0,175.3,1,Car,15,.389,40,Other,800,800,900,700,800,800,25.2,""Right foot"",82,87,""Index finger"",July,Fall,No,No,Fruit,Water,""Mathematics and statistics"",7,8,4,""Yes - broadband connection"",""Text messaging"",100,100,20,1,16,10,5,0,2,3,3,6,15,3,""A lot"",""Graduate degree"",Country,""Freeze time"",Healthy,Friend,""Wildlife, animals"""
"USA,VA,2016,""12        "",Female,17,Right-Handed,158.5,24.1,147,1,Car,8,.355,30,None,476,551,872,786,834,840,22.86,""Right foot"",76.2,76.2,""Same length"",July,Summer,Yes,No,Pizza/Pasta,""Sports drink"",History,7,10,3,""Yes - broadband connection"",""Text messaging"",100,250,20,5,20,15,4,8,20,20,20,15,20,20,""A lot"",""Graduate degree"",""Rap/Hip hop"",Telepathy,Happy,Relative,""International aid"""
"USA,VA,2017,""5         "",Male,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,VA,2017,""12        "",Female,18,Right-Handed,170.1,22.86,133.3,1,Car,5,0.339,48,Other,684,567,690,695,433,600,22.36,""Same length"",88.9,86.36,""Index finger"",December,Fall,Yes,No,Breads/Sandwiches,Water,""Social studies"",7.5,9.5,6,""Yes - broadband connection"",""Text messaging"",60,600,12,0.25,12,5,12,0,2,2,40,1,3,2,Some,""Graduate degree"",Other,Invisibility,Happy,Relative,""Education/Youth development"""
"USA,VA,2015,""12        "",Female,17,Right-Handed,170.7,25,168,4,Car,5,.3644,42.33,Tennis,1000,1000,1000,100,100,100,25,""Same length"",70,60,""Same length"",September,Fall,Yes,Yes,Pizza/Pasta,Water,Science,6,4,6,""Yes - other"",""In person"",50,100,40,2,15,4,5,0,7,10,10,4,2,0,""A lot"",""Graduate degree"",Country,""Freeze time"",Happy,Other,""Wildlife, animals"""
"USA,VA,2016,""12        "",Female,18,Right-Handed,167.6,23.5,169.5,1,Car,15,0.706,44,Other,5,5,5,5,3,4,24,""Left foot"",85,80,""Index finger"",October,Fall,No,No,Salads,Water,Other,5,6,2,""Yes - broadband connection"",""Text messaging"",300,300,15,5,1,0,0,0,30,30,6,10,0,4,None,""Graduate degree"",""Rap/Hip hop"",Fly,Rich,Relative,Health"
"USA,VA,2014,""12        "",Male,17,Right-Handed,172,28.5,168,1,Bus,25,.37,38,Walking/Hiking,647,262,1000,519,706,866,27.5,""Right foot"",80,80,""Same length"",December,Fall,Yes,No,Pizza/Pasta,Water,""Mathematics and statistics"",6,9,3,""Yes - broadband connection"",""Internet chat or instant messaging"",4,4,10,1,4,2,1,20,0,2,30,6,0,3,Some,""Graduate degree"",""Punk rock"",""Freeze time"",Famous,Actor,""Education/Youth development"""
"USA,VA,2013,""11        "",Female,17,Right-Handed,163,22,162,1,Bus,16,0.432,44,None,1000,1000,882,882,0,0,22,""Same length"",70,75,""Ring finger"",December,Fall,Yes,Yes,Pizza/Pasta,Juice,Other,4,3,3,""Yes - dial-up connection"",""Text messaging"",500,800,50,0,0,0,0,0,5,130,10,38,12,0,""Very little"",""High school"",Other,Telepathy,Famous,Other,""Wildlife, animals"""
"USA,VA,2014,""12        "",Male,17,Right-Handed,188,31,188,3,Bus,35,.29,42,Other,800,500,600,800,1000,1000,31,""Same length"",90,90,""Same length"",December,Spring,Yes,No,Pizza/Pasta,Juice,History,7,10,3,""Yes - broadband connection"",""Text messaging"",250,300,0,1,24,3,5,12,5,50,96,2,12,5,""A lot"",""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Rich,Other,Religious"
"USA,VA,2021,""12        "",Female,17,Ambidextrous,172,24,172,2,Car,5,.51,56,Soccer,1000,900,850,700,400,800,25,""Left foot"",100,100,""Same length"",October,Summer,No,No,Fruit,Water,Languages,6,7,8,""Yes - broadband connection"",""Text messaging"",45,150,35,3,20,30,10,0,14,25,30,6,10,7,""A lot"",""Graduate degree"",Other,""Freeze time"",Happy,Teacher,""Education/Youth development"""
"USA,VA,2016,""12        "",Female,17,Right-Handed,161,22,71,1,Car,5,.05,,Other,,,,,,,22,""Same length"",8,9,""Ring finger"",February,Summer,No,No,Breads/Sandwiches,Juice,Art,5,10,3,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",30,150,25,1,4,1,5,2,5,5,4,2,15,1,""A lot"",""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Rich,Relative,Health"
"USA,VA,2015,""12        "",Female,17,Right-Handed,182.8,27.94,436.8,1,Car,20,0.163,29,Basketball,200,100,300,500,5,7,27.94,""Same length"",10.16,11.43,""Ring finger"",February,Winter,Yes,No,Pizza/Pasta,""Sports drink"",History,6,9,4,""Yes - other"",""Text messaging"",46,55,12,148,5,3,148,6,8,148,2,4,0,0,""A lot"",""Graduate degree"",""Rap/Hip hop"",Telepathy,Healthy,""Coach or club leader"",""Education/Youth development"""
"USA,VA,2018,""4         "",Male,9,Right-Handed,145,20,138,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,VA,2020,""12        "",Male,17,Right-Handed,""180 "",29,173,2,Car,40,.289,50,Baseball/Softball,700,700,600,600,700,1000,28,""Right foot"",89,102,""Index finger"",August,Summer,No,No,Meat,Tea,""Physical education"",8.5,10,4,""Yes - other"",""Myspace, Facebook, other social networking sites, or blog"",50,50,10,5,8,15,8,15,18,5,15,6,30,4,""A lot"",""Graduate degree"",Country,Fly,Rich,Relative,Religious"
"USA,VA,2022,""8         "",Female,11,Right-Handed,170.2,24,160,1,Car,30,0.387,37,Skateboarding/Rollerblading,802,439,433,738,743,861,25,""Left foot"",80,80,""Same length"",May,Winter,No,No,Meat,Water,Music,7,6,6,""Yes - other"",""Text messaging"",15,50,8,0,8,20,8,10,7,20,30,5,1,25,""Very little"",""Graduate degree"",Other,Telepathy,Happy,Teacher,""Education/Youth development"""
"USA,VA,2012,""12        "",Female,17,Right-Handed,420,20,140,1,Car,15,0.328,37,Other,750,600,750,700,1000,1000,22,""Left foot"",7,6,""Same length"",July,Fall,No,No,Pizza/Pasta,Juice,History,6,12,3,""Yes - broadband connection"",""Cell phone"",75,80,7,2,8,10,5,0,20,20,20,9,0,4,""A lot"",""Graduate degree"",Techno/Electronic,Telepathy,Rich,""Doctor or nurse"",Health"
"USA,VA,2022,""12        "",Female,17,Right-Handed,163,25,173,2,Car,3,0.42,72,Walking/Hiking,1000,1000,1000,1000,250,800,25,""Left foot"",64,62,""Index finger"",April,Spring,No,Yes,Desserts,Tea,""Computers and technology"",7,9,3,""Yes - broadband connection"",""Text messaging"",5,10,2,2,5,1,0,2,2,1,6,1,4,2,""A lot"",""Graduate degree"",""Rap/Hip hop"",Invisibility,Happy,Relative,Health"
"USA,VA,2022,""12        "",Female,17,Right-Handed,165,22,173,1,Car,7,0.466,56,Baseball/Softball,326,471,283,920,947,872,22,""Same length"",80,77,""Index finger"",August,Summer,No,No,""Rice/Noodle dishes"",,,7,9,5,""Yes - other"",""Text messaging"",70,80,20,,,,,,,,,,,,,,,,,,"
"USA,VA,2015,""11        "",Male,16,Right-Handed,185.4,33.0,190.5,2,Car,7,.282,64,Baseball/Softball,500,500,500,500,250,250,33.0,""Same length"",100,105,""Ring finger"",September,Summer,Yes,No,Fruit,""Sports drink"",""Physical education"",7,10,4,""Yes - other"",""Text messaging"",75,60,5,2,3,10,25,1,4,3,8,2,1,3,Some,""Graduate degree"",Classical,Fly,Rich,""Sports person"",Religious"
"USA,VA,2015,""12        "",Male,17,Right-Handed,37,7,37,2,Bus,15,0.368,57,""Martial Arts"",1000,1000,1000,900,300,1000,5.6,""Right foot"",2.7,2.5,""Index finger"",September,Fall,No,No,""No favorite"",Water,Languages,6,7,4,""Yes - other"",""Text messaging"",3,3,1,1,2,2,1,2,1,1,2,1,0,1,""Very little"",""Some college"",""Rock and roll"",""Freeze time"",Happy,Relative,Religious"
"USA,VA,2014,""12        "",Male,17,Ambidextrous,177,25,177,1,Car,2,0.361,29,Basketball,539,786,337,477,909,803,25,""Same length"",70,70,""Same length"",December,Winter,Yes,No,Meat,Milk,Music,10,2,5,""Yes - broadband connection"",""Cell phone"",1,0,10,2,0,20,70,2,2,1,20,5,40,8,Some,""Some college"",Country,Fly,Happy,""Religious figure"",Religious"
"USA,VA,2016,""6         "",Female,12,Right-Handed,153,23,142,2,Car,25,0.82,63,Other,749,610,818,818,433,433,23,""Same length"",100,70,""Index finger"",January,Spring,No,Yes,Pizza/Pasta,Water,Other,9,10,3,""Yes - other"",""Text messaging"",25,27,45,1,2,4,6,1,.5,3,1,7,0,.5,None,""Graduate degree"",Other,Telepathy,Happy,Actor,""Education/Youth development"""
"USA,VA,2019,""12        "",Female,16,Right-Handed,154.9,22.2,150,2,Bus,20,0.335,32,Soccer,700,700,600,500,300,500,22.2,""Same length"",60,66,""Ring finger"",December,Spring,No,No,Desserts,Juice,Music,5,9,6,""Yes - other"",""Myspace, Facebook, other social networking sites, or blog"",4,3,10,1,3,8,1,2,14,3,14,1,8,4,""A lot"",""Graduate degree"",Pop,Telepathy,Happy,Relative,""International aid"""
"USA,VA,2015,""12        "",Male,17,Right-Handed,194,28,197,2,Bus,35,0.387,53,Walking/Hiking,813,674,711,631,503,749,28,""Same length"",90,80,""Ring finger"",February,Fall,No,No,""No favorite"",Water,English,7,9,4,""Yes - broadband connection"",""In person"",17,18,2,1,7,28,2,0,0,4,6,5,0,4,Some,""Graduate degree"",""Rock and roll"",Invisibility,Happy,Relative,""International aid"""
