Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,VA,2022,"12        ",Female,17,Left-Handed,170,24,69,4,Walk,2,0.406,48,Soccer,765,267,444,999,770,999,24,"Same length",22,20,"Ring finger",December,Spring,No,No,Fruit,Water,History,9,12,7,"No internet connection","Text messaging",20,80,165,8,6,8,16,1,20,20,50,0,0,0,Some,"High school","Rhythm and blues (R&B)",Fly,Happy,"Musician or singer",Health
USA,VA,2018,"11        ",Male,17,Right-Handed,175,11,175,1,Car,4,0.758,36,Golf,500,400,800,468,900,900,11,"Same length",90,96,"Ring finger",May,Fall,No,No,Meat,Water,"Physical education",6,10,5,"Yes - dial-up connection","Text messaging",15,16,6,2,12,20,15,3,4,6,7,7,0,3,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Doctor or nurse",Religious
USA,VA,2015,"12        ",Male,17,Ambidextrous,175,22,163,2,Car,30,.2,32,"Hockey (Ice)",1000,1000,1000,1000,1000,1000,22,"Same length",52,61,"Ring finger",September,Summer,No,No,Meat,"Soft drink (non-caffeinated)",History,6,9,4,"Yes - broadband connection","In person",7,9,5,0,3,2,7,10,2,3,7,2,0,0,"Very little","Graduate degree",Other,"Freeze time",Famous,Actor,"Education/Youth development"
USA,VA,2012,"12        ",Female,17,Right-Handed,53,23,161,1,Bus,20,.265,45,Swimming,519,578,519,422,818,947,23,"Same length",7.2,7.4,"Ring finger",November,Spring,No,No,Meat,"Soft drink (non-caffeinated)",Music,7,5,4,"Yes - broadband connection","Text messaging",80,100,3,5,2,1,2,1,3,24,4,2,5,2,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Famous,"Musician or singer","International aid"
USA,VA,2020,"12        ",Female,18,Ambidextrous,174,24,180,1.5,Car,7,0.871,59,None,940,960,930,940,950,990,23,"Right foot",90,95,"Ring finger",September,Fall,No,No,Desserts,Tea,Art,8,9,4,"Yes - other","Text messaging",18,17,24,4,50,35,2,2,48,10,75,90,0,8,"A lot","Graduate degree",Pop,Invisibility,Happy,"Community leader or elder",Religious
USA,VA,2016,"12        ",Male,17,Right-Handed,187,29,101,1,Car,10,.346,33,Basketball,1000,791,1000,257,594,598,29,"Same length",87,75,"Index finger",February,Fall,No,No,Breads/Sandwiches,Water,Art,7,9,4,"Yes - broadband connection","In person",29,50,3,1,10,2,10,0,1,1,2,0,30,1,Some,"Graduate degree","Rock and roll","Freeze time",Healthy,Other,Health
USA,VA,2012,"11        ",Male,16,Left-Handed,177,26,171,1,Car,8,.35,37,Baseball/Softball,658,679,561,545,770,952,26,"Same length",76,74,"Index finger",June,Summer,No,No,"Rice/Noodle dishes",Water,Science,7,9,3,"Yes - other","In person",100,100,14,2,10,5,6,10,24,18,12,14,0,7,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Famous,"Sports person","International aid"
USA,VA,2016,"12        ",Male,17,Ambidextrous,210,30,50,1,Car,8,.264,34,Basketball,1000,1000,1000,1000,1000,1000,31,"Right foot",40,10,"Ring finger",March,Summer,No,No,Pizza/Pasta,Water,History,7,7,3,"Yes - broadband connection",E-mail,1000,2,2,3,7,4,3,2,3,2,4,4,2,3,Some,"High school",Reggae,Telepathy,Happy,"Business person",Health
USA,VA,2014,"12        ",Male,17,Right-Handed,169,11,172,1,Car,5,.26,42,Skateboarding/Rollerblading,900,900,900,900,200,200,11,"Same length",11,11,"Same length",June,Fall,No,No,,"Powdered drink",Music,5,11,5,"Yes - broadband connection","Cell phone",30,30,48,3,1,4,3,5,2,2,2,6,15,1,Some,"Undergraduate degree",Jazz,Fly,Happy,"Musician or singer","Arts, culture, sports"
USA,VA,2014,"12        ",Female,16,Right-Handed,162,23,157,2,Bus,45,.353,53,Other,684,583,583,770,310,219,21,"Right foot",68,66,"Index finger",December,Fall,No,No,Meat,Milk,Music,7,7,4,"Yes - broadband connection","Cell phone",30,30,6,14,4,14,7,2,28,16,50,0,1,6,"Very little","Graduate degree",Other,Telepathy,Happy,Other,"Education/Youth development"
USA,VA,2022,"12        ",Female,17,Right-Handed,160.5,22,155,4,Car,39,0.351,41,Dancing,500,500,600,600,600,70022,22,"Same length",85,75,"Index finger",May,Fall,No,No,Seafood,Coffee,Art,6,8,5,"Yes - broadband connection","Text messaging",53,44,3,0,4,1,10,0,10,1,4,0,15,2,Some,"Graduate degree","Heavy metal",Fly,Rich,Other,Environment
USA,VA,2023,"12        ",,,,,,,,,,,,Dancing,,,,,,,,,,,"Index finger",March,Spring,No,No,,,,,,,,,,,,,,,,,,,,,,,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Musician or singer","Education/Youth development"
USA,VA,2016,"6         ",Female,11,Right-Handed,154,23,157,1,Car,23,0.372,48,Dancing,866,524,316,840,439,1000,21,"Right foot",82,82,"Same length",November,Fall,Yes,No,Desserts,"Soft drink (caffeinated)",Art,7,11,4,"Yes - other","Text messaging",12,21,30,0,4,50,15,2,0,20,150,20,1,15,,,,,,,
USA,VA,2021,"12        ",Female,17,Right-Handed,152.4,15,18,2,Bus,15,0.595,61,Soccer,1000,800,700,1000,999,999,10,"Same length",10,5,"Ring finger",December,Summer,No,No,Meat,Juice,History,8,9,7,"Yes - broadband connection","Text messaging",100,60,3,6,6,12,4,2,3,8,2,1,0,4,Some,"Graduate degree",Pop,Invisibility,Happy,"Sports person","Wildlife, animals"
USA,VA,2018,"11        ",Female,17,Right-Handed,169,23,170,1,Car,10,.412,41,Other,800,500,300,200,1000,1000,24,"Left foot",70,75,"Ring finger",July,Fall,Yes,No,"Rice/Noodle dishes",Tea,Art,6,9,5,"Yes - other","Text messaging",30,35,10,20,15,5,1,1,5,7,7,1,15,2,"A lot","Undergraduate degree",Country,Telepathy,Happy,Relative,"International aid"
USA,VA,2018,"12        ",Male,17,Right-Handed,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,VA,2011,"12        ",Male,15,Right-Handed,170.1,10,35,2,Car,10,.312,35,Other,401,401,396,,765,754,10,"Same length",8,8,"Same length",November,Summer,Yes,No,Poultry,"Soft drink (caffeinated)",Other,6,11,2,"Yes - broadband connection","Text messaging",1000,1000,24,.5,.1,1,0,24,1,30,24,24,0,1,Some,"Graduate degree",Reggae,Fly,Happy,Other,Other
USA,VA,2020,"9         ",Female,15,Left-Handed,"163 ",23.3,"165 ",2,Walk,2,.36,31,Other,900,1000,500,700,500,700,23.4,"Left foot",74,60,"Index finger",September,Summer,Yes,No,Desserts,Juice,"Physical education",6,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",37,465,24,5,10,3,24,1,15,10,3,10,5,3,Some,"Graduate degree",Other,Fly,Happy,"Sports person",Environment
USA,VA,2017,"12        ",Female,17,Right-Handed,63,7.3,"60 ",1,Car,13,0.48,77,Dancing,1000,0,1000,1000,0,1000,7.3,"Same length",,,,August,Summer,No,No,Seafood,Water,History,8,11,6,"Yes - other","Text messaging",20,30,3,2,1,4,1,0,1,2,2,1,4,0,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,Health
USA,VA,2023,"12        ",Female,17,Right-Handed,164,25,67,2,Car,5,0.483,77,Other,1000,500,275,400,900,1000,25,"Same length",85,65,"Index finger",April,Summer,No,Yes,Pizza/Pasta,Water,Science,4,12,4,"Yes - broadband connection","Cell phone",50,60,12,30,0,12,10,4,25,4,15,0,30,4,"Very little","Graduate degree",Other,"Freeze time",,Friend,"International aid"
USA,VA,2015,"12        ",Female,18,Right-Handed,165.5,25,154,1,Car,15,1.532,46,Running/Jogging,1000,1000,1000,1000,897,999,25,"Same length",70,70,"Same length",October,Fall,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Other,4,9,4,"Yes - other","In person",20,20,3,1,1,0,0,0,0,1,1,1,35,1,"A lot","Graduate degree",Other,Telepathy,Happy,Other,Other
USA,VA,2013,"11        ",Female,17,Right-Handed,170,26,185,1,Car,26,.562,50,Other,10,500,10,10,700,900,26,"Same length",8.3,7.5,"Index finger",April,Summer,Yes,No,Breads/Sandwiches,"Soft drink (non-caffeinated)",English,7,9,4,"Yes - broadband connection","In person",22,42,2,1,21,8,2,0,0,4,10,10,9,5,"A lot","Undergraduate degree","Rhythm and blues (R&B)",Invisibility,Happy,Other,"Education/Youth development"
USA,VA,2013,"11        ",Female,16,Right-Handed,168,24,153,1,Car,10,.443,42,Other,500,250,100,100,800,1000,24,"Same length",,90,"Index finger",February,Spring,No,No,Pizza/Pasta,Water,"Mathematics and statistics",6,9,4,"Yes - broadband connection","Text messaging",218,226,20,1,7,2,10,0,75,50,3,1,15,2,Some,"Graduate degree",Country,"Freeze time",Happy,"Doctor or nurse",Other
USA,VA,2014,"12        ",Female,18,Right-Handed,154,24,160,1,Car,10,.343,49,Baseball/Softball,230,529,460,567,829,1000,23,"Left foot",,,"Same length",May,Winter,No,No,Pizza/Pasta,Water,English,7,10,2,"Yes - broadband connection","Text messaging",15,20,4,5,6,2,2,0,0,25,10,15,27,5,Some,"Graduate degree","Rap/Hip hop",Fly,Famous,Friend,Health
USA,VA,2021,"12        ",Female,18,Ambidextrous,152.4,24,138,"2 ",Car,9,0.377,41,Swimming,1000,1000,1000,1000,909,952,23.5,"Right foot",60,75,"Ring finger",December,Spring,No,No,Pizza/Pasta,Water,History,5,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",58,60,2,0,15,5,0,1,10,3,10,5,15,1,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,Other
USA,VA,2018,"12        ",Female,17,Right-Handed,,,,2,Car,10,0.555,38,Running/Jogging,487,578,513,583,326,702,25.4,"Same length",69.85,63.5,"Index finger",December,Summer,Yes,No,Pizza/Pasta,Water,Music,6.5,8,1,"Yes - broadband connection","Cell phone",30,25,12,20,10,15,10,0,35,20,60,20,0,0,Some,"Graduate degree",Other,Telepathy,Happy,Friend,"Wildlife, animals"
USA,VA,2020,"12        ",Female,18,Right-Handed,162,26,167,1,Car,13,.438,33,Other,925,829,230,1000,278,310,25,"Left foot",73,65,"Ring finger",February,Spring,No,No,Meat,Water,Art,5,7,4,"Yes - broadband connection","Internet chat or instant messaging",5,3,3,0,1,2,0,7,5,1,5,0,25,2,Some,"Undergraduate degree",Other,"Freeze time",Happy,Other,"International aid"
USA,VA,2023,"12        ",Female,16,Right-Handed,168,27,160,1,Car,8,0.382,40,Walking/Hiking,936,850,850,652,144,957,26,"Right foot",88,80,"Index finger",November,Fall,No,Yes,Breads/Sandwiches,Water,History,4,8,5,"Yes - broadband connection","Text messaging",100,150,5,1,8,3,15,2,18,6,7,5,5,1,"A lot","Graduate degree",Pop,Telepathy,Happy,Friend,Environment
USA,VA,2017,"12        ",Female,17,Right-Handed,5.6,25,167,1,Car,25,.313,35,Other,700,800,700,700,1000,1000,23,"Right foot",75,74,"Index finger",April,Winter,Yes,No,Breads/Sandwiches,Water,"Mathematics and statistics",7,9,3,"Yes - broadband connection","In person",50,50,6,3,4,15,16,0,6,4,8,4,0,2,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,Friend,Health
USA,VA,2023,"11        ",Female,17,,157,24,60,1,Car,5,0.345,39,Other,700,600,200,800,700,700,25,"Left foot",9,10,"Ring finger",August,Fall,No,No,Breads/Sandwiches,Water,English,6,8,3,"Yes - broadband connection","Cell phone",10,17,60,10,16,4,18,0,9,4,6,4,0,0,"A lot","Graduate degree","Rhythm and blues (R&B)",Invisibility,Rich,"Community leader or elder",Health
USA,VA,2014,"12        ",Male,17,Right-Handed,185,31,181,1,Car,20,.312,41,Skateboarding/Rollerblading,428,267,519,733,754,666,30,"Right foot",83,90,"Ring finger",April,Fall,No,No,Seafood,Tea,"Computers and technology",6,9,4,"Yes - broadband connection","Text messaging",0,0,72,6,16,24,0,2,1,0,100,0,0,20,"A lot","Graduate degree",,Invisibility,Rich,Relative,Health
USA,VA,2015,"12        ",Female,17,Right-Handed,164,23,164,1,Car,10,.5088,48,Lacrosse,700,700,700,700,900,1000,24,"Left foot",70,70,"Same length",June,Summer,Yes,No,Seafood,Juice,"Social studies",6,9,2,"Yes - broadband connection","Text messaging",150,150,5,2,8,2,13,0,3,4,8,4,0,0,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Education/Youth development"
USA,VA,2016,"12        ",Female,17,Right-Handed,175.2,26,121,1,Car,5,,,Basketball,900,990,900,850,500,500,25,"Right foot",90,100,"Index finger",March,Fall,No,No,Meat,Water,Science,6,6,4,"No internet connection","Cell phone",100,100,10,10,5,5,50,0,10,24,20,0,0,0,"Very little","Graduate degree",Country,Telepathy,Happy,"Coach or club leader","Education/Youth development"
USA,VA,2017,"12        ",Male,17,Right-Handed,180,25,183,1,Car,5,.407,62.6,"Football (American)",400,300,700,600,800,1000,26.5,"Left foot",100,105,"Ring finger",September,Fall,No,No,Meat,Water,History,6,9,5,"Yes - broadband connection","In person",50,50,6,0,2,10,6,4,18,8,16,8,0,4,None,"Graduate degree",Country,Telepathy,Happy,Relative,Health
USA,VA,2024,"12        ",Female,17,Right-Handed,106.0,"23.5 ",105,2,Car,40,0.398,56,Other,3,5,2,4,6,1,"23.5 ","Same length",6.90,7.40,"Ring finger",July,Fall,Yes,No,Poultry,Water,Other,7,8,5,"Yes - other","Text messaging",10,26,20,2,8,4,2,0,2,4,8,4,0,2,Some,"Undergraduate degree",Pop,Telepathy,Rich,Relative,"Education/Youth development"
USA,VA,2012,"11        ",Female,15,Right-Handed,157,22.86,162,1,Car,10,.369,45,Dancing,727,567,524,642,856,1000,23,"Left foot",7.62,7.7,"Ring finger",January,Fall,No,No,Pizza/Pasta,Water,"Mathematics and statistics",5,8,5,"Yes - broadband connection","Text messaging",100,100,50,5,7,2,8,1,10,40,20,3,0,4,"A lot","Graduate degree",Other,Telepathy,Happy,Relative,"Arts, culture, sports"
USA,VA,2011,"12        ",Male,17,Right-Handed,177,25,160,1,Car,4,0.64,59,Baseball/Softball,561,695,369,,791,695,24,"Right foot",70,70,"Same length",October,Fall,No,No,Meat,Water,History,8,10,4,"Yes - broadband connection","Text messaging",2,4,2,3,6,7,1,6,0,3,5,4,0,4,Some,"Graduate degree","Rock and roll",Invisibility,Rich,"Sports person","International aid"
USA,VA,2017,"5         ",Male,10,Right-Handed,600,100,50,2,Other,26,0.808,65,Soccer,,,,,,,100,"Same length",1000,998,"Index finger",August,Summer,Yes,No,"Rice/Noodle dishes",Water,Art,"8 ",7,3,"Yes - other","In person",0,0,3,0,1,1,1,10,10,0,10,2,0,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Healthy,Other,Health
USA,VA,2022,"12        ",Female,17,Right-Handed,167,23,160,1,Car,7,0.524,35,Baseball/Softball,1000,850,701,850,834,1000,22,"Right foot",64,68,"Ring finger",November,Fall,Yes,No,Poultry,Water,Science,7,9,3,"Yes - other","Text messaging",70,210,6,1,20,25,9,0,14,4,49,3,0,0,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Sports person",Environment
USA,VA,2015,"12        ",Female,17,Right-Handed,164.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,VA,2016,"12        ",Female,17,Right-Handed,176,35,69,1,Car,20,1,18,Other,700,200,500,500,1000,1000,34,"Right foot",88,87,"Index finger",November,Winter,No,No,Pizza/Pasta,Water,Art,5,9,3,"Yes - other","Text messaging",50,70,5,0,8,0,0,0,10,10,10,0,0,1,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Other,"International aid"
USA,VA,2012,"11        ",Male,16,Right-Handed,169,26,168,1,Car,5,.328,55,Athletics,1000,1000,1000,1000,100,100,26,"Same length",68,82,"Ring finger",March,Fall,No,No,Pizza/Pasta,Water,"Physical education",7,9,3,"Yes - broadband connection","Cell phone",300,300,20,6,14,10,18,3,8,30,2,11,,3,"A lot","Graduate degree","Rap/Hip hop","Super strength",Happy,"Sports person","Wildlife, animals"
USA,VA,2012,"12        ",Female,17,Left-Handed,155,9,24,1,Car,10,.422,63,Dancing,150,102,203,369,930,1000,9,"Same length",9,7,"Index finger",January,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)",History,10,14,3,"Yes - other","Cell phone",20,24,4,24,1,0,0,1,0,24,1,4,5,5,Some,"Some college",Reggae,Invisibility,Rich,Relative,"Wildlife, animals"
USA,VA,2015,"12        ",Male,17,Left-Handed,182,28,182,1,Car,8,0.391,43.6,Baseball/Softball,500,500,600,600,900,1000,29,"Left foot",8.5,8.3,"Index finger",January,Summer,No,No,Poultry,Water,"Physical education",7,8.5,4,"Yes - broadband connection","Internet chat or instant messaging",12,13,5,1,4,12,11,9,3,3,12,7,0,4,Some,"Graduate degree",Pop,"Freeze time",Happy,"Sports person","Education/Youth development"
USA,VA,2024,"8         ",Male,14,Right-Handed,167,26,162,2,Bus,10,0.341,35,Baseball/Softball,800,750,620,920,200,500,25,"Right foot",70,70,"Same length",April,Spring,No,No,Seafood,Water,"Physical education",8,6,4,"Yes - other","In person",15,40,6,1,0,4,4,3,1,1,3,0,0,3,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Healthy,Relative,Environment
USA,VA,2018,"4         ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,VA,2019,"12        ",Female,16,Right-Handed,170.1,25.4,172.7,1,Car,10,0.361,46,Bowling,578,59,289,342,1000,1000,25.4,"Same length",75,75,"Same length",July,Fall,No,No,Poultry,Water,Science,6,9,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",30,45,10,15,4,15,2,8,15,2,24,6,7,2,"A lot","High school","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,VA,2013,"11        ",Male,17,Left-Handed,175.5,26,167.5,2,Car,15,.26,40,"Martial Arts",500,350,750,1000,0,0,28,"Left foot",187,187,"Same length",June,Summer,No,No,Meat,Tea,History,10,12,7,"No internet connection","Cell phone",700,180,13,,,,,,,,,,,,,,,,,,
USA,VA,2016,"12        ",Male,17,Ambidextrous,210,30,50,1,Car,8,.264,34,Basketball,1000,1000,1000,1000,1000,1000,31,"Right foot",40,10,"Ring finger",March,Summer,No,No,Pizza/Pasta,Water,History,7,7,3,"Yes - broadband connection",E-mail,1000,2,2,3,7,4,3,2,3,2,4,4,2,3,Some,"High school",Reggae,Telepathy,Happy,"Business person",Health
USA,VA,2015,"12        ",Male,16,Right-Handed,173,27,174,2,Bus,13,0.307,54.7,"Football (American)",1000,500,800,900,1000,1000,27,"Same length",30,30,"Same length",July,Summer,No,No,Seafood,Water,"Physical education",8,10,5,"Yes - broadband connection","Text messaging",30,40,20,1,4,24,30,2,2,5,5,9,0,4,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person",Religious
USA,VA,2024,"8         ",Male,14,Right-Handed,171,27,181,1,Bus,15,0.496,37,"Football (American)",200,600,700,300,700,900,25,"Right foot",100,85,"Index finger",January,Summer,No,No,Meat,Water,History,6,10,5,"Yes - other","In person",7,10,12,10,0,15,20,10,10,3,40,4,1,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,Religious
USA,VA,2018,"12        ",Female,17,Right-Handed,155.4,22.86,157.4,1,Car,12,.714,47,Lacrosse,1000,100,1000,100,0,10,24.13,"Right foot",88.9,71.12,"Index finger",July,Fall,No,No,Pizza/Pasta,Water,"Social studies",6,7,6,"Yes - broadband connection","Text messaging",10,15,4,1,12,21,9,0,2,2,2,1,10,1,"A lot","Graduate degree",Other,Telepathy,Happy,Relative,"Education/Youth development"
USA,VA,2014,"12        ",Male,17,Right-Handed,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,VA,2014,"12        ",Female,17,Right-Handed,164,22,162,1,Car,10,0.39,45,Tennis,,,,,,,24,"Left foot",9,8,"Index finger",September,Summer,No,No,Pizza/Pasta,Water,Other,7,9,3,"Yes - broadband connection",,400,420,20,4,20,5,21,0,4,2,8,4,0,3,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,"Wildlife, animals"
USA,VA,2023,"12        ",Male,18,Right-Handed,187.9,27.3,74,1,Car,3,.459,36,Other,0,0,100,100,100,100,27.3,"Same length",76.2,78.3,,October,Summer,Yes,No,Poultry,Water,"Mathematics and statistics",6,10,4,"Yes - broadband connection","Text messaging",200,300,24,5,10,2,14,1,3,1,10,3,0,2,None,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Business person","Education/Youth development"
USA,VA,2021,"12        ",Female,16,Right-Handed,5'4,7,"10 ft",1,Car,10,"8 ",42,Soccer,556,439,519,433,337,262,7,"Same length",11,7,"Same length",June,Spring,No,No,Pizza/Pasta,Coffee,"Social studies",7,9,4,"Yes - broadband connection","In person",10,13,5,5,10,10,10,5,15,10,10,20,10,10,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Wildlife, animals"
USA,VA,2016,"12        ",Female,18,Right-Handed,170,228,180,1,Car,10,0.351,46,Other,50,100,1000,40,50,1000,228,"Same length",8,7,"Index finger",November,Spring,Yes,No,Pizza/Pasta,Water,History,6,10,6,"Yes - broadband connection",,80,100,8,4,6,10,1,0,40,80,20,5,0,9,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Environment
USA,VA,2023,"12        ",Female,17,Right-Handed,175,25,74,1,Car,15,0.439,46,Walking/Hiking,700,545,430,500,0,600,25,"Same length",95,100,"Ring finger",August,Fall,Yes,No,Breads/Sandwiches,Water,Science,7,9,6,"Yes - other","Text messaging",50,200,30,2,5,8,3,1,10,10,112,8,12,8,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Happy,Relative,"International aid"
USA,VA,2016,"12        ",Male,17,Right-Handed,167.6,26,170,1,Car,15,,,Soccer,456,823,301,10,998,1000,26.5,"Left foot",94,94,"Same length",March,Spring,Yes,No,Desserts,Water,History,7,9,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",30,30,13,1,10,20,8,4,3,1,23,6,0,5,"A lot","Graduate degree",Other,Invisibility,Happy,Relative,Religious
USA,VA,2014,"12        ",Male,18,Right-Handed,170,25,160,2,Car,16,.26,24,Running/Jogging,700,500,500,500,1000,1000,25,"Same length",85,85,"Same length",June,Winter,Yes,No,Seafood,Milk,Science,7,7,2,"Yes - broadband connection","Text messaging",216,217,2,0,20,0,8,1,0,20,1,0,30,2,"A lot","Graduate degree",Techno/Electronic,Fly,Healthy,Friend,"Wildlife, animals"
USA,VA,2013,"11        ",Male,17,Right-Handed,195.6,28,181.6,1,Car,10,22,46,Baseball/Softball,1000,0,1000,1000,,,28.2,"Left foot",,,,June,Summer,Yes,No,Seafood,Water,"Social studies",7,10,5,"Yes - other","Cell phone",628,642,12,4,0,3,9,2,0,49,3,22,24,1,"Very little","Graduate degree",Country,Fly,Healthy,"Sports person",Health
USA,VA,2018,"11        ",Male,16,Right-Handed,190.5,28,187.9,1,Car,6,,,Athletics,,,,,,,29,,10,9,"Index finger",June,Summer,No,No,Pizza/Pasta,Water,History,8,6,5,,,,,,,,,,,,,,,,,,,,,,,
USA,VA,2024,"8         ",Female,14,Right-Handed,180,27,64,1,Car,10-15,0.409,50,Other,950,500,950,950,100,950,26,"Same length",90,70,"Index finger",March,,Yes,No,Desserts,Juice,Other,8,8,6,"Yes - other","In person",75,65,10,3,2,25,10,5,9,10,3,10,5,6,Some,"Graduate degree",Country,Telepathy,Happy,Relative,Other
USA,VA,2016,"12        ",Male,17,Right-Handed,182,30,189,2,Car,15,,,"Football (American)",750,500,1000,960,630,850,29,"Right foot",88.9,101.6,"Ring finger",September,Fall,Yes,No,Pizza/Pasta,Water,Art,6,5,4,"Yes - other","Text messaging",205,196,24,10,2,2,15,30,15,50,25,5,15,1,"Very little","High school","Rock and roll","Freeze time",Happy,Relative,Environment
USA,VA,2013,"11        ",Male,17,Right-Handed,195,32,171,1,Car,35,.231,60,"Football (American)",0,50,50,50,1000,1000,13,"Left foot",0,0,"Same length",October,Summer,No,No,Meat,Tea,History,6,6,4,"Yes - broadband connection","Cell phone",50,75,10,2,0,2,1,0,0,2,1,1,30,12,None,"High school",Country,"Super strength",Healthy,Relative,Health
USA,VA,2015,"12        ",Female,17,Right-Handed,163,26,169,1,Car,20,.445,46,Walking/Hiking,701,738,476,749,754,1000,25,"Right foot",80,74,"Index finger",May,Winter,Yes,No,Pizza/Pasta,Tea,Music,6,9,2,"Yes - other","Internet chat or instant messaging",30,35,6,1,5,6,2,0,4,5,9,4,3,9,"A lot","Undergraduate degree",Other,"Freeze time",Happy,"Musician or singer",Other
USA,VA,2019,"11        ",Male,16,Right-Handed,185.4,25.4,150,1,Bus,15,0.442,63,None,150,209,48,604,1000,1000,"25 cm","Same length",74,70,"Index finger",October,Summer,No,No,Pizza/Pasta,Water,"Physical education",5,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,30,0,1,0,20,0,0,24,1,36,8,0,0,"A lot","Graduate degree",Pop,Invisibility,Rich,"Business person","Wildlife, animals"
USA,VA,2022,"12        ",Male,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,VA,2017,"12        ",Female,17,Right-Handed,166,23,170,1,Car,15,.339,46,Other,500,500,600,600,900,900,23,"Same length",90,90,"Same length",January,Spring,No,No,Pizza/Pasta,Coffee,Science,5,8,7,"Yes - broadband connection","Internet chat or instant messaging",2,2,12,6,10,35,2,1,8,8,8,5,18,10,Some,"Graduate degree",Other,Telepathy,Happy,Friend,Health
USA,VA,2018,"11        ",Male,16,Right-Handed,172,27,175,1,Car,8,0.373,34,Basketball,738,900,400,100,500,600,28,"Left foot",75,75,"Same length",December,Winter,No,No,Meat,Water,"Mathematics and statistics",6,8,1,"Yes - broadband connection","Text messaging",5,10,7,1,5,2,4,2,10,2,10,1,5,3,Some,"Graduate degree",Country,"Super strength",Happy,Actor,"Education/Youth development"
USA,VA,2018,"4         ",Male,9,Right-Handed,,,,1,Bus,7,0.53,40,Baseball/Softball,875,875,550,975,400,300,,,,,,July,Winter,Yes,No,Pizza/Pasta,Juice,"Physical education",9,8,,"Yes - other",,,,,,,,,,,,,,,,,,Country,Fly,Happy,Relative,Environment
