Region,Gender,Handed,Favourite_physical_activity,Importance_reducing_pollution,Birth_month,Beverage,Favorite_School_Subject,Sleep_Hours_Non_Schoolnight,Paid_Work_Hours,Work_At_Home_Hours,Planned_Education_Level
NY,Female,Right-Handed,Rowing,1.0,February,Water,Other,10.0,0.0,0.0,Graduate degree
NY,Female,Left-Handed,Martial Arts,500.0,February,Energy drink,Other,14.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Soccer,750.0,March,Juice,Science,9.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Basketball,40.0,April,Water,Physical education,9.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Cycling,800.0,August,Tea,Languages,10.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Athletics (Track & Field),845.0,February,Juice,Computers and technology,15.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Tennis,800.0,September,Milk,Music,12.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Other activities/sports,1000.0,November,Milk,Social studies,7.0,4.0,4.0,Graduate degree
NY,Female,Right-Handed,Other activities/sports,700.0,April,Water,Science,8.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Tennis,800.0,June,Water,Mathematics and statistics,10.0,0.0,0.0,Undergraduate degree
NY,Male,Right-Handed,Football (American),1000.0,September,Coffee,Science,5.0,5.0,5.0,High school
NY,Female,Right-Handed,Other activities/sports,1000.0,September,Water,Social studies,7.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Skateboarding/Rollerblading,1000.0,September,Water,Social studies,6.0,5.0,5.0,Graduate degree
NY,Male,Right-Handed,Swimming,1.0,March,Soft drink (caffeinated),Other,8.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Tennis,545.0,February,Water,Computers and technology,12.0,4.0,4.0,Graduate degree
NY,Female,Right-Handed,Other activities/sports,1000.0,January,Water,Science,11.0,5.0,5.0,Graduate degree
NY,Female,Left-Handed,Walking/Hiking,1000.0,November,Water,Science,8.0,0.0,0.0,Undergraduate degree
NY,Male,Right-Handed,Other activities/sports,900.0,November,Juice,Social studies,10.0,12.0,12.0,High school
NY,Female,Left-Handed,Martial Arts,800.0,April,Water,English,9.0,0.0,0.0,Other
NY,Female,Right-Handed,Walking/Hiking,500.0,January,Water,Science,7.5,8.0,8.0,Graduate degree
NY,Female,Right-Handed,Basketball,1000.0,July,Water,Mathematics and statistics,11.0,8.0,8.0,Graduate degree
NY,Male,Right-Handed,Walking/Hiking,800.0,December,Water,Social studies,9.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Walking/Hiking,187.0,November,Water,Art,8.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Other activities/sports,914.0,December,Soft drink (non-caffeinated),Mathematics and statistics,9.0,0.0,0.0,Undergraduate degree
NY,Male,Right-Handed,Basketball,1000.0,April,Water,Mathematics and statistics,9.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Gymnastics,1000.0,May,Water,History,8.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Running/Jogging,615.0,February,Soft drink (caffeinated),History,4.0,0.0,0.0,Other
NY,Female,Right-Handed,Other activities/sports,700.0,March,Soft drink (non-caffeinated),Mathematics and statistics,8.0,20.0,20.0,Graduate degree
NY,Female,Left-Handed,Running/Jogging,802.0,December,Coffee,Other,7.5,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Basketball,262.0,July,Water,Physical education,6.0,0.0,0.0,Some college
NY,Male,Right-Handed,Baseball/Softball,765.0,November,Water,Physical education,9.0,0.5,0.5,Graduate degree
NY,Male,Right-Handed,Basketball,800.0,September,Water,Art,8.0,0.0,0.0,Less than high school
NY,Male,Right-Handed,Soccer,500.0,April,Water,History,9.0,1.0,1.0,Graduate degree
NY,Female,Right-Handed,Dancing,0.0,January,Coffee,Social studies,5.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Walking/Hiking,1000.0,April,Juice,Art,10.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Skateboarding/Rollerblading,1000.0,December,Water,History,10.0,0.0,0.0,Graduate degree
NY,Male,Ambidextrous,Baseball/Softball,1000.0,July,Water,Physical education,8.0,0.0,0.0,Other
NY,Female,Right-Handed,Tennis,400.0,June,Water,Other,8.0,0.0,0.0,Less than high school
NY,Male,Right-Handed,Lacrosse,200.0,November,Water,Mathematics and statistics,8.0,0.0,0.0,Undergraduate degree
NY,Female,Right-Handed,Martial Arts,300.0,March,Water,Music,8.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Running/Jogging,200.0,January,Water,Social studies,9.0,0.0,0.0,Undergraduate degree
NY,Male,Right-Handed,Basketball,800.0,February,Milk,Science,9.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Martial Arts,925.0,September,Water,Science,10.0,3.0,3.0,Other
NY,Male,Ambidextrous,Other activities/sports,200.0,May,Water,Science,10.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Swimming,1000.0,October,Water,Art,9.0,5.0,5.0,Graduate degree
NY,Male,Right-Handed,Soccer,900.0,November,Soft drink (non-caffeinated),Mathematics and statistics,11.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Walking/Hiking,898.0,August,Water,English,9.0,0.0,0.0,Graduate degree
NY,Female,Left-Handed,Swimming,53.0,November,Juice,Languages,8.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Basketball,0.0,November,Other,Mathematics and statistics,10.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Dancing,1000.0,July,Water,Social studies,9.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Dancing,829.0,October,Water,History,8.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Basketball,545.0,April,Water,Social studies,9.0,0.0,0.0,Graduate degree
NY,Male,Ambidextrous,Other activities/sports,800.0,April,Water,Physical education,8.0,0.0,0.0,Some college
NY,Male,Right-Handed,Tennis,1000.0,September,Water,Mathematics and statistics,9.0,20.0,20.0,Graduate degree
NY,Male,Right-Handed,Athletics (Track & Field),600.0,December,Water,Mathematics and statistics,8.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Basketball,800.0,March,Water,Mathematics and statistics,10.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Soccer,1000.0,November,Water,Science,9.0,0.0,0.0,High school
NY,Female,Left-Handed,Soccer,1000.0,July,Water,Physical education,11.0,0.0,0.0,Other
NY,Male,Right-Handed,Walking/Hiking,800.0,February,Water,Mathematics and statistics,10.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Soccer,250.0,July,Water,Mathematics and statistics,7.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Lacrosse,800.0,April,Milk,Science,10.0,0.0,0.0,Some college
NY,Female,Right-Handed,Walking/Hiking,893.0,May,Tea,Art,10.0,5.0,5.0,Graduate degree
NY,Female,Right-Handed,Gymnastics,500.0,September,Water,Mathematics and statistics,7.5,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Tennis,900.0,February,Water,Science,10.0,6.0,6.0,Graduate degree
NY,Female,Right-Handed,Swimming,1000.0,April,Water,Mathematics and statistics,12.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Soccer,1000.0,August,Water,Mathematics and statistics,11.0,3.0,3.0,Other
NY,Female,Right-Handed,Running/Jogging,1000.0,March,Coffee,English,8.0,2.0,2.0,Graduate degree
NY,Female,Right-Handed,Other activities/sports,455.0,June,Water,English,8.0,15.0,15.0,Graduate degree
NY,Female,Right-Handed,Other activities/sports,535.0,January,Water,Physical education,9.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Walking/Hiking,900.0,August,Water,Social studies,9.0,4.0,4.0,Graduate degree
NY,Male,Left-Handed,Cycling,900.0,March,Water,Music,10.0,0.0,0.0,Undergraduate degree
NY,Female,Left-Handed,Dancing,1000.0,February,Water,Science,10.0,0.0,0.0,Other
NY,Female,Right-Handed,Running/Jogging,1000.0,December,Water,Social studies,10.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Football (American),750.0,February,Milk,Science,10.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Martial Arts,1000.0,March,Water,Music,8.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Swimming,900.0,June,Water,English,11.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Other activities/sports,1.0,April,Water,English,15.0,0.0,0.0,Other
NY,Female,Right-Handed,Lacrosse,1.0,September,Water,Music,8.0,9.0,9.0,Other
NY,Female,Right-Handed,Athletics (Track & Field),900.0,January,Coffee,Languages,9.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Walking/Hiking,900.0,October,Water,History,9.0,0.0,0.0,Graduate degree
NY,Male,Left-Handed,Bowling,625.0,May,Water,Art,9.5,0.0,0.0,Undergraduate degree
NY,Female,Right-Handed,Walking/Hiking,1000.0,September,Water,History,8.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Soccer,1000.0,January,Water,Music,11.0,3.0,3.0,Graduate degree
NY,Female,Right-Handed,Cycling,765.0,November,Juice,Social studies,4.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Walking/Hiking,900.0,November,Water,Languages,8.0,0.0,0.0,Graduate degree
NY,Male,Right-Handed,Other activities/sports,500.0,December,Water,Mathematics and statistics,11.0,0.0,0.0,Other
NY,Female,Right-Handed,Other activities/sports,700.0,August,Water,English,8.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Swimming,850.0,October,Milk,Mathematics and statistics,9.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Table Tennis,800.0,August,Milk,Art,12.0,0.0,0.0,Undergraduate degree
NY,Female,Right-Handed,Lacrosse,877.0,September,Water,Social studies,11.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Running/Jogging,1000.0,May,Water,English,10.0,0.0,0.0,Graduate degree
NY,Female,Right-Handed,Skateboarding/Rollerblading,642.0,October,Water,Music,9.0,0.0,0.0,Graduate degree
NY,Male,Left-Handed,Basketball,678.0,September,Milk,Mathematics and statistics,7.0,0.0,0.0,Other
