Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
"USA,VA,2016,""12        "",Female,17,Right-Handed,160,19,140,1,Car,10,0.541,36,Swimming,700,600,400,600,200,100,21,""Left foot"",58,59,""Ring finger"",August,Spring,Yes,No,Pizza/Pasta,""Soft drink (caffeinated)"",Other,7,11,5,""Yes - other"",""Text messaging"",200,150,8,100,2,4,6,0,4,20,20,0,6,4,""A lot"",""Undergraduate degree"",Country,Invisibility,Rich,""Sports person"",""Wildlife, animals"""
"USA,VA,2023,""12        "",Male,17,Ambidextrous,187,27,200,2,Car,15,.08,43,Swimming,850,850,500,100,900,900,26,""Right foot"",150,150,""Same length"",April,Fall,Yes,No,Meat,Milk,History,4,11,3,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",200,200,0,""1 hr"",""2 hr"",1hr,""20 hr"",""1 hr"",""13 hr"",""4 hr"",""4 hr"",0.5hr,0hr,3hr,Some,""Graduate degree"",""Rhythm and blues (R&B)"",""Freeze time"",Rich,""Business person"",""Wildlife, animals"""
"USA,VA,2018,""12        "",Male,17,Right-Handed,183,27,183,1,Car,25,0.323,57,Baseball/Softball,100,100,100,100,1000,1000,27,""Same length"",80,84,""Ring finger"",April,Spring,Yes,No,Meat,Water,""Computers and technology"",7,8,3,""Yes - broadband connection"",""Text messaging"",30,30,2,1,1,2,5,15,4,3,20,4,15,2,""Very little"",""Undergraduate degree"",Pop,Fly,Rich,""Religious figure"",Religious"
"USA,VA,2022,""12        "",Female,18,Right-Handed,168,23,165,1,Walk,6,0.466,35,Walking/Hiking,888,888,600,500,750,800,23,""Same length"",90,93,""Ring finger"",August,Winter,Yes,No,Desserts,Water,Art,9,6,4,""Yes - broadband connection"",""Text messaging"",10,100,160,1,2,1,6,100,80,100,100,1,0,0,Some,""Undergraduate degree"",""Punk rock"",Fly,Rich,Friend,Environment"
"USA,VA,2016,""12        "",Male,18,Left-Handed,130,25,96,1,Car,""10 "",,,Soccer,50,600,112,440,1000,1000,25,""Same length"",10000,7.5,""Index finger"",August,Summer,No,No,""No favorite"",Water,Other,6,10,4,,,62,80,35,1,21,2,10,20,20,30,20,10,2,4,""A lot"",""Undergraduate degree"",""Rock and roll"",Telepathy,Happy,Other,""Education/Youth development"""
"USA,VA,2017,""12        "",Male,17,Right-Handed,180,28,190,1,Car,10,.42,43,Basketball,700,750,850,900,900,900,27,""Right foot"",14,15,""Ring finger"",January,Winter,No,No,Meat,Water,English,6,7,2,""Yes - broadband connection"",""In person"",60,60,8,1,10,8,14,4,10,4,4,2,9,10,Some,""Graduate degree"",""Rap/Hip hop"",Telepathy,Rich,Relative,Health"
"USA,VA,2018,""12        "",Female,19,Ambidextrous,62,24.6,64,2,Car,8,4,7,None,3,3,4,1,1,-0,5,""Same length"",3,3,""Same length"",December,Spring,Yes,No,Salads,Water,Other,6,8,4,""Yes - other"",""In person"",200,300,45,12,0,15,0,0,8,109,1987,123,0,90,Some,""Undergraduate degree"",Other,Telepathy,Healthy,""Doctor or nurse"",Religious"
"USA,VA,2023,""12        "",Female,18,Right-Handed,5.7,25,182,1,Car,48,0.699,63,Rowing,615,690,513,439,807,904,25,""Same length"",76,76,""Same length"",August,Fall,Yes,No,Meat,Milk,Art,8,9,4,""Yes - other"",""Text messaging"",1,1,40,2,1,1,20,0,5,1,2,4,25,8,Some,""Graduate degree"",Pop,""Super strength"",Healthy,Teacher,""Education/Youth development"""
"USA,VA,2018,""12        "",Female,16,Right-Handed,161.5,21,151,2,Bus,15,0.39,36,Walking/Hiking,1000,904,1000,802,43,481,23,""Left foot"",6.5,7,""Index finger"",December,Fall,No,No,Desserts,Coffee,""Social studies"",3,5,4,""Yes - other"",""Internet chat or instant messaging"",40,50,2,10,1,5,0,0,20,1,30,0,1,5,""A lot"",""Some college"",""Rhythm and blues (R&B)"",Telepathy,Rich,Relative,""Wildlife, animals"""
"USA,VA,2013,""11        "",Female,16,Left-Handed,65,24.5,153,1,Car,10,.421,43,Dancing,500,500,500,500,800,800,24.5,""Same length"",70,60,""Index finger"",October,Summer,No,No,Poultry,Water,Languages,6,10,3,""Yes - broadband connection"",""In person"",7,5,5,2,10,20,2,0,15,2,15,5,0,2,Some,""Graduate degree"",Other,Fly,Happy,Relative,""Wildlife, animals"""
"USA,VA,2023,""12        "",Female,17,Right-Handed,""5'13 "",20,155,1,Car,10,0.468,35,Walking/Hiking,1000,700,650,800,200,500,20,""Same length"",100,100,""Same length"",November,Fall,Yes,No,Meat,Water,Art,8,10,4,""Yes - other"",""In person"",20,15,10,2,5,2,1,0,0,1,25,2,15,4,""A lot"",""Some college"",""Rap/Hip hop"",Invisibility,Rich,""Musician or singer"",""Arts, culture, sports"""
"USA,VA,2018,""12        "",Female,17,Right-Handed,173,22.9,168.3,1,Car,""20 "",0.537,39,Baseball/Softball,500,350,450,550,1000,1000,24,""Left foot"",35,30,""Index finger"",March,Spring,No,No,Meat,""Soft drink (caffeinated)"",""Mathematics and statistics"",8,7,4,""Yes - other"",""Text messaging"",200,220,5,2,2,6,6,3,4,5,5,6,0,3,""Very little"",""Graduate degree"",Country,""Freeze time"",Healthy,""Coach or club leader"",""Education/Youth development"""
"USA,VA,2016,""12        "",Male,17,Ambidextrous,70,12,12,2,Car,7,.270,38,Baseball/Softball,600,600,600,600,600,600,12,,12,12,,July,Fall,Yes,No,,Water,Art,8,12,3,""Yes - broadband connection"",""In person"",3,5,3,0,2,1,8,1,1,0,1,1,1,0,""A lot"",""Graduate degree"",Classical,Telepathy,Healthy,""Religious figure"",""Wildlife, animals"""
"USA,VA,2011,""12        "",Male,16,Right-Handed,184,26,183,2,Bus,12,0.312,40,Tennis,800,564,453,,987,999,27,""Left foot"",82,81,""Index finger"",January,Summer,Yes,No,Seafood,Water,Science,7,10,3,""Yes - broadband connection"",""Text messaging"",109,98,20,3,30,15,20,30,10,10,30,5,0,19,""A lot"",""Graduate degree"",Other,,Healthy,""Musician or singer"",""Wildlife, animals"""
"USA,VA,2018,""12        "",Male,17,Right-Handed,176,289,75,1,Car,10,0.339,44,""Football (American)"",70,53,326,909,1000,1000,289,""Same length"",80,90,""Ring finger"",March,Summer,Yes,No,""Rice/Noodle dishes"",""Sports drink"",""Physical education"",4,8,2,""Yes - other"",Other,200,220,16,60,4,45,70,70,80,80,80,3,25,2,Some,""Graduate degree"",""Rap/Hip hop"",Invisibility,Rich,""Sports person"",Health"
"USA,VA,2018,""12        "",Female,17,Right-Handed,170,23,162,2,Bus,60,0.374,43,Other,636,642,508,813,508,711,23,""Same length"",80,85,""Ring finger"",December,Fall,Yes,No,""No favorite"",Juice,""Social studies"",4,7,3,""Yes - broadband connection"",""Internet chat or instant messaging"",20,20,63,63,84,55,20,5,70,70,70,10,15,25,""A lot"",Other,Other,Fly,Happy,""Musician or singer"",""International aid"""
"USA,VA,2023,""12        "",Female,17,Right-Handed,165,25,166,2,Car,4,0.4,42,""Hockey (Field)"",500,100,200,200,700,900,25,""Same length"",9,9.6,""Index finger"",July,Fall,No,No,""Rice/Noodle dishes"",Tea,English,5,8,4,""Yes - other"",""Text messaging"",332,407,10,15,15,70,20,1,60,50,90,5,0,10,""A lot"",""Graduate degree"",""Rap/Hip hop"",Telepathy,Rich,Relative,Health"
"USA,VA,2024,""8         "",Male,13,Right-Handed,174,24,168,3,Walk,8,0.463,58,Soccer,500,550,600,400,200,500,24,""Same length"",80,90,""Ring finger"",July,Summer,No,No,Seafood,Water,""Computers and technology"",9,11,4,""Yes - broadband connection"",""Text messaging"",13,15,16,6,12,14,21,15,10,13,13,9,0,7,Some,""Graduate degree"",Other,""Super strength"",Happy,Other,Health"
"USA,VA,2022,""12        "",Female,16,Right-Handed,162,22,152,2,Car,10,"" 0.41"",47,None,476,481,920,524,1000,1000,20,""Right foot"",40,""40 "",""Same length"",November,Fall,No,No,Meat,Tea,Music,5,6,5,""Yes - other"",""Text messaging"",10,15,7,0,6,1,0,0,4,8,0,0,0,1,""A lot"",""High school"",Pop,""Freeze time"",Happy,""Musician or singer"",""Arts, culture, sports"""
"USA,VA,2018,""12        "",Female,17,Right-Handed,5'4,160,,6,Bus,15,0.299,52,Athletics,1000,1000,1000,1000,100,100,20.23,""Same length"",5,5,""Same length"",July,Summer,No,No,""No favorite"",Water,English,6,6,5,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",100,100,0,0,3,5,0,5,0,5,0,0,0,0,Some,""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Happy,Relative,""International aid"""
"USA,VA,2012,""12        "",Male,17,Right-Handed,182.9,12,35,1,Car,2,.594,45,Other,834,834,278,75,829,829,13,""Right foot"",60,65,""Ring finger"",July,Fall,No,No,Meat,Water,Music,8,9,4,""Yes - broadband connection"",""Text messaging"",150,200,10,1,5,15,16,0,3,4,5,21,12,4,""A lot"",""Graduate degree"",Pop,Fly,Happy,Relative,Religious"
"USA,VA,2017,""12        "",Female,17,Right-Handed,61,20.32,58,1,Walk,2,0.373,46,Dancing,1000,1000,1000,1000,500,500,20.32,""Same length"",203.2,203.1,""Index finger"",April,Spring,Yes,No,Pizza/Pasta,Water,English,7,8,3,""Yes - other"",,35,40,7,0,1,50,7,0,25,0,0,0,10,5,Some,""Graduate degree"",Other,Invisibility,Happy,""Religious figure"",""International aid"""
"USA,VA,2011,""12        "",Female,17,Right-Handed,165,22,148,1,Walk,3,.469,30,Dancing,171,283,422,,401,321,21,""Right foot"",70,60,""Index finger"",October,Fall,No,No,""No favorite"",Milk,History,7,9,3,""Yes - broadband connection"",""Text messaging"",30,35,8,1,12,4,5,0,2,6,12,8,12,1,Some,""Undergraduate degree"",Other,Fly,Rich,Relative,Health"
"USA,VA,2014,""12        "",Female,17,Right-Handed,163,22,163,1,Car,14,.281,48,Swimming,1000,750,480,550,300,160,23,""Left foot"",82,84,""Ring finger"",May,Fall,No,No,Pizza/Pasta,Milk,Art,7,12,8,""Yes - other"",""Cell phone"",34,41,7,2,4,2,1,1,5,48,48,6,5,2,Some,""Graduate degree"",Other,Fly,Healthy,""Doctor or nurse"",Health"
"USA,VA,2015,""12        "",Female,16,Right-Handed,165,24,165,2,Car,5,.406,51,Soccer,1000,1000,1000,1000,500,800,24,""Same length"",26,30,""Ring finger"",September,Fall,Yes,No,Fruit,Water,""Physical education"",7,8,5,""Yes - broadband connection"",""Text messaging"",50,50,10,2,15,10,8,0,3,4,2,10,0,5,""A lot"",""Graduate degree"",Country,Fly,Healthy,""Sports person"",Health"
"USA,VA,2018,""12        "",Male,18,Right-Handed,165.1,25.4,172.7,0,Car,10,0.26,37,""Football (American)"",1000,750,1000,100,400,400,25.4,""Same length"",100,100,""Same length"",April,Summer,No,No,Poultry,Water,""Computers and technology"",9,6,3,""No internet connection"",""In person"",0,3,168,0.5,0,0,30,10,.05,.05,0,2,0,168,""A lot"",""Some college"",Other,""Super strength"",Rich,Friend,Environment"
"USA,VA,2018,""11        "",Male,18,Right-Handed,188,27.5,193.4,1,Car,5,0.418,61,Soccer,936,626,396,540,150,583,28,""Left foot"",8.5,9,""Ring finger"",May,Summer,Yes,No,Meat,Water,Other,7.5,8.5,4,""Yes - broadband connection"",""Text messaging"",10,10,1,0,1,1,3,12,3,1,5,0,12,0.5,Some,""Graduate degree"",Other,Telepathy,Happy,Other,""Education/Youth development"""
"USA,VA,2011,""12        "",Male,16,Right-Handed,160.0,22.86,"" 91.4"",1,Walk,3,.266,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,VA,2015,""12        "",Female,17,Right-Handed,177,22,163,1,Car,5,.3482,50,Athletics,1000,900,650,950,1000,400,21,""Right foot"",70,70,""Same length"",April,Summer,Yes,No,Pizza/Pasta,Water,English,7,9,4,""Yes - broadband connection"",""In person"",80,500,10,1,25,1,25,0,10,8,1,15,10,1.5,""A lot"",""Graduate degree"",Country,Invisibility,Happy,Relative,""Wildlife, animals"""
"USA,VA,2018,""12        "",Female,17,Right-Handed,165,19,1.5,2,Bus,5,,.401,Skateboarding/Rollerblading,722,698,706,727,759,813,19,""Same length"",,72,""Ring finger"",April,Spring,Yes,No,Pizza/Pasta,Coffee,Art,4,2,6,""Yes - other"",""Text messaging"",4,7,5,1,10,1,4,2,4,4,15,2,0,5,""A lot"",""Graduate degree"",""Rock and roll"",Telepathy,Happy,""Musician or singer"",""Arts, culture, sports"""
"USA,VA,2020,""12        "",Female,17,Left-Handed,157.4,23.5,,3,Car,18,.383,50,Other,950,1000,50,900,0,10,25.5,""Right foot"",,,""Ring finger"",January,Summer,Yes,No,Fruit,Water,Science,9,5,5,""Yes - other"",""Text messaging"",3,10,36,2,15+,10,4,0,2,4,0,0,22,7,Some,""Graduate degree"",Country,Fly,Happy,Relative,""Wildlife, animals"""
"USA,VA,2021,""12        "",Female,17,Right-Handed,170,25.5,168,3,Bus,10,0.458,38,Walking/Hiking,500,500,800,700,1000,1000,26,""Left foot"",7.6,7,""Index finger"",July,Summer,No,No,Salads,Water,""Mathematics and statistics"",7,9,4,""Yes - dial-up connection"",""Text messaging"",1000,1000,10,4,7,25,6,0,30,2,20,5,0,7,""A lot"",""Some college"",Pop,Invisibility,Rich,""Business person"",Health"
"USA,VA,2015,""12        "",Female,17,Right-Handed,16510,25.5,159,1,Bus,30,0.586,41,Walking/Hiking,674,888,845,947,717,770,25.5,""Same length"",70,17.7,""Index finger"",April,,No,No,Meat,Water,Music,5,12,3,""Yes - other"",""Text messaging"",50,50,7,7,0,14,7,0,84,42,84,0,0,7,""Very little"",Other,Other,Telepathy,Healthy,Other,""Wildlife, animals"""
"USA,VA,2014,""12        "",Male,17,Right-Handed,176,25,182,1,Bicycle,30,.342,24,Walking/Hiking,930,765,840,567,706,679,26,""Left foot"",10,8,""Index finger"",July,Fall,No,No,Pizza/Pasta,""Soft drink (caffeinated)"",""Computers and technology"",8,12,2,""Yes - broadband connection"",""In person"",35,39,2,0,1,2,1,6,0,1,1,2,0,2,Some,""Graduate degree"",""Rock and roll"",Fly,Happy,Relative,""Wildlife, animals"""
"USA,VA,2016,""12        "",Female,17,Ambidextrous,166,26,150,4,Car,10,0.395,45,Other,1000,1000,900,900,800,950,25,""Right foot"",79,82,""Ring finger"",May,Fall,Yes,Yes,Pizza/Pasta,Water,Science,7,7,3,""Yes - broadband connection"",""Text messaging"",0,1,0,1,8,4,0,10,15,1,10,20,10,1,""Very little"",""Graduate degree"",""Rock and roll"",Fly,Happy,Other,""International aid"""
"USA,VA,2014,""12        "",Female,17,Right-Handed,155,23,154,1,Car,12,0.402,32,Gymnastics,850,850,850,900,500,500,19,""Right foot"",7.5,6.8,""Index finger"",August,Fall,Yes,No,Pizza/Pasta,Tea,Music,7,12,4,""Yes - other"",""In person"",50,50,3,9,6,4,12,0,4,1,3,2,10,5,Some,""Undergraduate degree"",Gospel,Fly,Happy,Friend,Religious"
"USA,VA,2017,""12        "",Female,17,Left-Handed,68,25.1,168,1,Car,10,.746,44,Running/Jogging,1000,1000,800,800,800,1000,24,""Right foot"",70,68,""Ring finger"",October,Winter,Yes,Yes,Pizza/Pasta,Water,Geography,6,10,4,""Yes - other"",""Myspace, Facebook, other social networking sites, or blog"",15,15,3,2,10,5,3,0,8,2,5,4,20,3,""A lot"",""Graduate degree"",Other,Telepathy,Healthy,""Musician or singer"",Health"
"USA,VA,2024,""12        "",Female,18,Right-Handed,,,,1,Bus,90,0.36,40,Swimming,898,1000,1000,800,250,1000,24.13,""Left foot"",70.2,71,""Same length"",January,Summer,Yes,No,Meat,Water,""Mathematics and statistics"",5,10,4,""Yes - other"",""Text messaging"",150,100,5,15,12,4,12,2,36,100,100,15,3,3,Some,""Graduate degree"",""Rap/Hip hop"",Invisibility,Healthy,""Business person"",""Education/Youth development"""
"USA,VA,2014,""12        "",Female,17,Right-Handed,167,90,165,1,Car,3,.376,38,Swimming,727,797,743,797,1000,1000,90,""Same length"",7,7,""Same length"",August,Winter,Yes,No,Meat,Water,Science,5,7,4,""Yes - other"",""Cell phone"",50,50,40,7,1,0,10,0,2,7,70,70,17,8,Some,""Graduate degree"",Country,Invisibility,Happy,""Doctor or nurse"",Health"
"USA,VA,2014,""12        "",Male,17,Right-Handed,174,,179,1,Car,5,0.858,43,""Football (American)"",872,721,654,509,235,98,,,,,""Index finger"",October,Summer,No,No,Pizza/Pasta,Water,Science,8,11,3,""Yes - broadband connection"",""In person"",2,2,23,1,5,15,2,5,6,3,17,5,0,2,""Very little"",""Graduate degree"",""Rock and roll"",""Freeze time"",Happy,Relative,""International aid"""
"USA,VA,2023,""12        "",Male,17,Right-Handed,178,27,180,1,Walk,5,0.289,37,Other,700,750,650,850,650,800,26,""Right foot"",64,76,""Ring finger"",June,Fall,No,No,Meat,Water,English,7,9,5,""Yes - broadband connection"",""Text messaging"",100,120,45,7,7,14,21,45,14,7,28,0,0,0,""A lot"",""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Famous,""Musician or singer"",""Education/Youth development"""
"USA,VA,2015,""12        "",Female,17,Right-Handed,159,26,71,1,Car,12,.3838,47,Athletics,50,999,999,1000,1000,1000,25,""Right foot"",8,7,""Index finger"",January,Fall,Yes,No,""Rice/Noodle dishes"",Juice,English,6,8,3,""Yes - other"",""Text messaging"",50,80,8,8,6,8,3,0,3,8,8,2,6,6,Some,""Graduate degree"",""Rap/Hip hop"",Telepathy,Rich,""Musician or singer"",""Education/Youth development"""
"USA,VA,2012,""12        "",Male,15,Right-Handed,173,28,180,1,Bus,5,.721,42,Athletics,500,500,700,700,1000,1000,27,""Right foot"",52,56,""Ring finger"",October,Summer,Yes,No,""Rice/Noodle dishes"",Water,""Physical education"",6,10,5,""Yes - other"",Telephone,300,350,12,1,6,4,7,0,20,40,25,2,0,2,""A lot"",""Graduate degree"",Other,""Freeze time"",Rich,""Sports person"",""Arts, culture, sports"""
"USA,VA,2021,""12        "",Female,17r,Right-Handed,5'6'',22.86,121.9,1,Car,""7 "",.445,51,Lacrosse,1000,668,1000,900,663,1000,22.86,""Same length"",50.8,51.4,""Ring finger"",December,Winter,No,No,Meat,Water,History,5,8,6,""Yes - broadband connection"",""Text messaging"",20,10,0,.5,2,2,10,2,1,.5,15,3,9,1,""A lot"",""Graduate degree"",Classical,Fly,Rich,""Coach or club leader"",""International aid"""
"USA,VA,2023,""12        "",Female,18,Right-Handed,66,""9 cm"",n/a,1,Car,10,0.417,41,""Hockey (Field)"",571,482,378,643,482,452,""9 cm"",""Right foot"",n/a,n/a,""Ring finger"",August,Fall,Yes,No,Pizza/Pasta,Water,Languages,7,9,3,""Yes - broadband connection"",""In person"",50,20,3,3,3,3,3,3,3,3,3,3,3,3,Some,""Graduate degree"",""Rock and roll"",Fly,Happy,""Sports person"",""Arts, culture, sports"""
"USA,VA,2016,""12        "",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,60,500,100,5,50,60,60,60,60,60,""A lot"",""Undergraduate degree"",""Rap/Hip hop"",Telepathy,Famous,""Business person"",""Education/Youth development"""
"USA,VA,2016,""12        "",Female,17,Right-Handed,172,24,178.5,1,Car,5,,,Lacrosse,600,500,500,500,50,50,23.5,""Right foot"",97,100,""Ring finger"",September,Summer,No,No,Fruit,Water,Science,7,9,3,""Yes - broadband connection"",""Text messaging"",65,60,5,1,30,8,8,0,12,6,20,1,15,5,""A lot"",""Undergraduate degree"",Reggae,Telepathy,Happy,Actor,""Wildlife, animals"""
"USA,VA,2015,""12        "",Female,17,Right-Handed,171,24,176,2,Car,5,.3658,45.6,Gymnastics,781,492,503,353,267,267,24,""Same length"",85,80,""Index finger"",February,Fall,Yes,No,Meat,Water,""Mathematics and statistics"",6,8,5,,""Text messaging"",100,150,10,2,5,3,15,1,50,6,7,1,9,3,Some,""Graduate degree"",""Rhythm and blues (R&B)"",Invisibility,Happy,""Coach or club leader"",""International aid"""
"USA,VA,2012,""11        "",Female,17,Right-Handed,174,""22 "",152,2,Car,5,.405,47,Soccer,900,900,700,600,1000,1000,22,""Same length"",76.2,69.85,""Index finger"",April,Summer,No,No,Fruit,Water,""Physical education"",8,12,5,""Yes - broadband connection"",""Text messaging"",128,143,10,1,14,5,8,0,76,168,6,9,0,3,Some,""Graduate degree"",""Rap/Hip hop"",Fly,Happy,""Sports person"",Health"
"USA,VA,2016,""12        "",Female,16,Right-Handed,""5 "",,,1,Bus,30,,,Gymnastics,,,,,,,,,,,,June,Summer,No,No,Other,Water,""Physical education"",6,0,4,,""In person"",500,,,,,,,,,,,,,,""A lot"",""Graduate degree"",""Rap/Hip hop"",Fly,Happy,""Musician or singer"",""Wildlife, animals"""
"USA,VA,2015,""12        "",Male,17,Right-Handed,182.9,26.9,,2,,10,.3516,58.67,Swimming,250,800,487,853,50,50,27.1,""Left foot"",78,78,""Same length"",July,Winter,No,No,""Rice/Noodle dishes"",Water,""Mathematics and statistics"",6.5,9,7,""Yes - broadband connection"",""Internet chat or instant messaging"",75,80,6,3,5,2,16.5,.5,1.25,5,2,0,12,2,Some,""Graduate degree"",Techno/Electronic,Telepathy,Rich,""Coach or club leader"",""Education/Youth development"""
"USA,VA,2023,""12        "",Female,17,Right-Handed,162,24,160,1,Car,10,0.313,41,Tennis,1000,1000,100,500,900,950,23,""Right foot"",50,48,""Index finger"",March,Winter,Yes,No,""Rice/Noodle dishes"",""Soft drink (caffeinated)"",Art,5,12,3,""Yes - broadband connection"",""Text messaging"",3,6,5,30,4,2,2,24,20,2,30,0,20,4,Some,""Graduate degree"",""Rhythm and blues (R&B)"",""Freeze time"",Rich,Actor,Health"
"USA,VA,2015,""12        "",Male,17,Right-Handed,186.9,26,198,2,Bus,8,1.4,58,Soccer,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,VA,2017,""12        "",Female,18,Right-Handed,170.1,22.86,133.3,1,Car,5,0.339,48,Other,684,567,690,695,433,600,22.36,""Same length"",88.9,86.36,""Index finger"",December,Fall,Yes,No,Breads/Sandwiches,Water,""Social studies"",7.5,9.5,6,""Yes - broadband connection"",""Text messaging"",60,600,12,0.25,12,5,12,0,2,2,40,1,3,2,Some,""Graduate degree"",Other,Invisibility,Happy,Relative,""Education/Youth development"""
"USA,VA,2018,""12        "",Female,""17 "",Right-Handed,157.5,25,142,1,Car,10,0.39,41,Soccer,203,396,727,182,348,631,25,""Same length"",140,155,""Ring finger"",February,Fall,Yes,No,Meat,Juice,""Physical education"",7,7,3,""Yes - other"",""Text messaging"",45,45,12,5,15,5,25,0,20,6,15,1,0,3,Some,""Some college"",Pop,Telepathy,Healthy,Relative,""International aid"""
"USA,VA,2016,""12        "",Male,17,Right-Handed,172.7,,,2,Car,,.304,36,""Martial Arts"",100,100,690,620,840,957,,,8,7,,October,,No,No,Other,Water,,6,10,6,""Yes - broadband connection"",""Text messaging"",,,27,3,5,5,24,17,15,17,4,4,0,1,Some,""Graduate degree"",""Rap/Hip hop"",""Super strength"",Happy,Other,""International aid"""
"USA,VA,2015,""12        "",Male,17,Right-Handed,5.9,29,159,2,Bus,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,VA,2014,""12        "",Male,17,Right-Handed,182.8,31,184,1,Bus,10,0.415,35,Swimming,1000,0,1000,1000,1000,1000,233.6,""Right foot"",8034,442,""Index finger"",April,Winter,Yes,No,Pizza/Pasta,Juice,Science,7,9,4,""Yes - broadband connection"",""Cell phone"",6,4,3,54,54,4,4,3,6,5,3,1,8,6,None,""Less than high school"",Classical,Invisibility,Rich,Actor,Health"
"USA,VA,2015,""12        "",Female,17,Right-Handed,161,23,158,1,Car,12,.364,41,Other,500,700,400,400,900,900,23,""Same length"",65,70,""Ring finger"",September,Summer,No,No,Pizza/Pasta,Water,""Mathematics and statistics"",7,12,4,""Yes - broadband connection"",""Text messaging"",120,200,6,1,6,7,20,0,10,60,40,9,15,3,Some,""Some college"",Country,""Super strength"",Rich,Relative,Health"
"USA,VA,2018,""4         "",Female,18,Right-Handed,154,22.5,150,1,Car,30,0.381,37,None,1000,900,700,800,700,900,21.5,""Right foot"",70,80,""Ring finger"",May,Fall,No,No,Pizza/Pasta,Water,Art,7,7,5,""Yes - other"",""Myspace, Facebook, other social networking sites, or blog"",5,18,5,0.1,21,9,1,0,14,0.1,14,1,0,0,Some,""Graduate degree"",Other,Telepathy,Rich,Teacher,""Arts, culture, sports"""
"USA,VA,2016,""12        "",Female,17,Right-Handed,""170 "",25,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,VA,2023,""12        "",Female,16,Left-Handed,163,20,150,2,Car,5,0.362,34,Athletics,1000,900,1000,1000,1000,1000,20,""Same length"",7,8,""Ring finger"",January,Summer,No,Yes,Fruit,Coffee,Science,5,6,5,""Yes - other"",""Myspace, Facebook, other social networking sites, or blog"",50,50,10,10,100,50,10,0,50,25,100,50,8,10,""A lot"",Other,Pop,Telepathy,Rich,""Doctor or nurse"",Health"
"USA,VA,2018,""12        "",Female,18,Right-Handed,137.1,20.32,62,1,Car,10,13.9,62,Swimming,795,1000,975,647,200,345,20.32,,,,""Index finger"",December,Summer,No,No,Pizza/Pasta,""Soft drink (caffeinated)"",English,5,7,3,""Yes - other"",""Text messaging"",30,20,4,5,2,1,3,6,7,8,3,0,2,2,""A lot"",""High school"",Techno/Electronic,Telepathy,Rich,Relative,""International aid"""
"USA,VA,2015,""12        "",Female,17,Right-Handed,180,26,185,1,Car,5,.362,50,Other,900,700,400,600,500,500,25,""Right foot"",77,75,""Index finger"",December,Fall,No,No,Pizza/Pasta,Water,Science,7.5,10,3,""Yes - broadband connection"",""Text messaging"",100,200,1,0,8,20,12,0,6,8,8,7,0,1,""A lot"",""Graduate degree"",Pop,""Freeze time"",Happy,Relative,""Arts, culture, sports"""
"USA,VA,2023,""12        "",Male,17,Right-Handed,68,25,83,3,Bus,10,.455,43,Basketball,968,658,711,952,417,684,24,""Right foot"",90,75,""Index finger"",January,Winter,No,No,Meat,Water,History,7,10,5,""Yes - broadband connection"",""Cell phone"",6,7,3,,,,,,,,,,,,,,,,,,"
"USA,VA,2012,""11        "",Female,16,Right-Handed,136,23,169,1,Car,25,.39,28,Soccer,500,750,1000,1000,200,500,24,""Left foot"",85,75,""Index finger"",November,Fall,No,No,Fruit,Water,Science,6,10,4,""Yes - broadband connection"",""In person"",64,79,8,4,16,20,21,0,1,3,6,7,0,3,""A lot"",""Graduate degree"",""Rap/Hip hop"",Invisibility,Healthy,""Sports person"",Health"
